wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
3.0,13200.0,2200.0,133167.0,138133.0,133299.0,133167.0,155179.0,155078.0,155121.0,160162.0,173876.0
3.0,13200.0,2200.0,133800.0,139453.0,132730.0,133800.0,152915.0,151097.0,149883.0,155586.0,173542.0
3.0,13200.0,2200.0,131132.0,140238.0,131502.0,131132.0,149813.0,147581.0,145882.0,150514.0,172609.0
4.0,13200.0,2200.0,142416.0,149179.0,141039.0,142416.0,173664.0,171464.0,175136.0,180943.0,193085.0
4.0,13200.0,2200.0,141265.0,149905.0,141007.0,141265.0,171899.0,169175.0,169389.0,177186.0,192915.0
4.0,13200.0,2200.0,139806.0,149858.0,141482.0,139806.0,169751.0,167539.0,164902.0,172835.0,192253.0
2.0,12000.0,0.0,129201.0,139577.0,129643.0,129201.0,156017.0,147764.0,147416.0,147416.0,154948.0
2.0,12000.0,0.0,128919.0,138486.0,129704.0,128919.0,153468.0,144106.0,141108.0,141108.0,154486.0
2.0,12000.0,0.0,127584.0,135079.0,128668.0,127584.0,149048.0,140086.0,136165.0,136165.0,153126.0
3.0,12000.0,0.0,141678.0,150709.0,142343.0,141678.0,184844.0,176210.0,176784.0,176784.0,186376.0
3.0,12000.0,0.0,141753.0,150253.0,141771.0,141753.0,182052.0,172925.0,170314.0,170314.0,186032.0
3.0,12000.0,0.0,139420.0,148816.0,141371.0,139420.0,178658.0,168428.0,165712.0,165712.0,185018.0
4.0,12000.0,0.0,148962.0,158422.0,149576.0,148962.0,203846.0,194431.0,196630.0,196630.0,206246.0
4.0,12000.0,0.0,148189.0,156663.0,149341.0,148189.0,201557.0,191729.0,190958.0,190958.0,205993.0
4.0,12000.0,0.0,147524.0,155842.0,148807.0,147524.0,198755.0,187746.0,186642.0,186642.0,205164.0
2.0,14400.0,2400.0,118565.0,123887.0,120017.0,118565.0,131792.0,130008.0,130956.0,129405.0,144458.0
2.0,14400.0,2400.0,116733.0,121412.0,117925.0,116733.0,128704.0,126436.0,123449.0,124675.0,143608.0
2.0,14400.0,2400.0,114001.0,117216.0,115425.0,114001.0,123524.0,121668.0,118411.0,119216.0,140931.0
3.0,14400.0,2400.0,134114.0,138313.0,133614.0,134114.0,154863.0,153835.0,156535.0,159479.0,173947.0
3.0,14400.0,2400.0,132779.0,139186.0,132792.0,132779.0,152338.0,150208.0,149532.0,154960.0,173648.0
3.0,14400.0,2400.0,132054.0,139661.0,131653.0,132054.0,148866.0,146581.0,145582.0,150004.0,172669.0
4.0,14400.0,2400.0,143006.0,148785.0,141774.0,143006.0,172673.0,171214.0,174489.0,180370.0,193162.0
4.0,14400.0,2400.0,142524.0,148724.0,142344.0,142524.0,170220.0,169726.0,169231.0,176527.0,192958.0
4.0,14400.0,2400.0,141726.0,148930.0,141488.0,141726.0,167870.0,166623.0,165919.0,172138.0,192368.0
2.0,13000.0,0.0,128198.0,137642.0,129016.0,128198.0,155779.0,148368.0,147244.0,147244.0,155032.0
2.0,13000.0,0.0,127402.0,137313.0,128868.0,127402.0,153356.0,145057.0,141510.0,141510.0,154576.0
2.0,13000.0,0.0,126537.0,135194.0,128247.0,126537.0,149568.0,140704.0,136366.0,136366.0,153245.0
3.0,13000.0,0.0,140264.0,150736.0,141622.0,140264.0,184859.0,176650.0,176977.0,176977.0,186422.0
3.0,13000.0,0.0,140066.0,149184.0,141605.0,140066.0,182261.0,172908.0,170760.0,170760.0,186078.0
3.0,13000.0,0.0,139839.0,148162.0,140847.0,139839.0,178894.0,168577.0,166018.0,166018.0,185127.0
4.0,13000.0,0.0,147668.0,156949.0,149249.0,147668.0,203655.0,194421.0,197062.0,197062.0,206279.0
4.0,13000.0,0.0,147223.0,156217.0,148778.0,147223.0,201458.0,192100.0,191479.0,191479.0,206033.0
4.0,13000.0,0.0,146426.0,154864.0,147770.0,146426.0,198849.0,188725.0,187174.0,187174.0,205220.0
2.0,15600.0,2600.0,118755.0,123322.0,119869.0,118755.0,131852.0,130436.0,130085.0,129687.0,144503.0
2.0,15600.0,2600.0,117383.0,121397.0,118340.0,117383.0,128721.0,126546.0,123562.0,124976.0,143623.0
2.0,15600.0,2600.0,114231.0,117652.0,115341.0,114231.0,123697.0,121912.0,118400.0,119521.0,140946.0
3.0,15600.0,2600.0,133358.0,137812.0,132880.0,133358.0,155050.0,154937.0,155318.0,160104.0,174004.0
