wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
4.0,7200.0,1200.0,118658.0,116355.0,116343.0,118658.0,166735.0,165459.0,172646.0,186389.0,193375.0
4.0,7200.0,1200.0,118633.0,116178.0,115968.0,118633.0,164979.0,163306.0,168134.0,183228.0,193234.0
4.0,7200.0,1200.0,118201.0,116933.0,116219.0,118201.0,164818.0,160716.0,165310.0,179493.0,192593.0
2.0,7000.0,0.0,112128.0,113491.0,112367.0,112128.0,151219.0,147650.0,151498.0,151498.0,154786.0
2.0,7000.0,0.0,111944.0,113888.0,112247.0,111944.0,149437.0,145072.0,145867.0,145867.0,154333.0
2.0,7000.0,0.0,111806.0,112362.0,111504.0,111806.0,146664.0,142620.0,141525.0,141525.0,152998.0
3.0,7000.0,0.0,116773.0,118770.0,117136.0,116773.0,179418.0,174408.0,183408.0,183408.0,186012.0
3.0,7000.0,0.0,116513.0,118139.0,117320.0,116513.0,177744.0,171931.0,176443.0,176443.0,185712.0
3.0,7000.0,0.0,116593.0,118270.0,116972.0,116593.0,175555.0,168431.0,172917.0,172917.0,184713.0
4.0,7000.0,0.0,119353.0,121290.0,119514.0,119353.0,196895.0,190461.0,202321.0,202321.0,205835.0
4.0,7000.0,0.0,119235.0,121573.0,119648.0,119235.0,195917.0,188451.0,196521.0,196521.0,205540.0
4.0,7000.0,0.0,118967.0,120895.0,119258.0,118967.0,194107.0,186646.0,193471.0,193471.0,204692.0
2.0,8400.0,1400.0,108592.0,107216.0,106920.0,108592.0,126757.0,122354.0,129875.0,133929.0,144265.0
2.0,8400.0,1400.0,108464.0,107215.0,106587.0,108464.0,125808.0,121524.0,123465.0,129872.0,143415.0
2.0,8400.0,1400.0,107510.0,105818.0,105815.0,107510.0,122313.0,118884.0,118893.0,124614.0,140780.0
3.0,8400.0,1400.0,114291.0,112708.0,112654.0,114291.0,151351.0,146032.0,155641.0,165664.0,173663.0
3.0,8400.0,1400.0,114298.0,113760.0,113261.0,114298.0,149447.0,146056.0,149195.0,162007.0,173352.0
3.0,8400.0,1400.0,113525.0,113928.0,112989.0,113525.0,146567.0,144333.0,146862.0,157676.0,172418.0
4.0,8400.0,1400.0,117366.0,116781.0,116244.0,117366.0,168294.0,165832.0,173396.0,187013.0,192815.0
4.0,8400.0,1400.0,117295.0,116454.0,115681.0,117295.0,167316.0,165480.0,168577.0,183787.0,192653.0
4.0,8400.0,1400.0,117035.0,116781.0,115498.0,117035.0,164436.0,163310.0,165438.0,179895.0,191986.0
2.0,8000.0,0.0,111856.0,113412.0,111943.0,111856.0,151491.0,147754.0,153447.0,153447.0,155005.0
2.0,8000.0,0.0,111993.0,113905.0,111861.0,111993.0,150106.0,145130.0,145693.0,145693.0,154539.0
