wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
4.0,480.0,80.0,15753.0,15903.0,15928.0,19897.0,15753.0,17119.0,16948.0,16928.0,17294.0,19367.0
4.0,480.0,80.0,15543.0,15629.0,15555.0,19759.0,15543.0,16877.0,16753.0,16539.0,16774.0,19301.0
2.0,500.0,0.0,13593.0,13763.0,13696.0,15145.0,13593.0,14945.0,14475.0,13982.0,13982.0,15449.0
2.0,500.0,0.0,13987.0,13331.0,13278.0,15006.0,13987.0,14536.0,14082.0,14434.0,14434.0,15393.0
2.0,500.0,0.0,14165.0,12845.0,12787.0,14864.0,14165.0,14258.0,13752.0,14872.0,14872.0,15262.0
3.0,500.0,0.0,15720.0,16339.0,15909.0,17893.0,15720.0,17741.0,17033.0,16879.0,16879.0,18547.0
3.0,500.0,0.0,15722.0,15947.0,15696.0,18031.0,15722.0,17580.0,16813.0,17051.0,17051.0,18503.0
3.0,500.0,0.0,15223.0,15539.0,15181.0,17885.0,15223.0,17242.0,16501.0,17194.0,17194.0,18404.0
4.0,500.0,0.0,16957.0,17531.0,17099.0,19860.0,16957.0,19436.0,18842.0,19007.0,19007.0,20502.0
4.0,500.0,0.0,17029.0,17350.0,16898.0,20039.0,17029.0,19157.0,18473.0,19070.0,19070.0,20488.0
4.0,500.0,0.0,16890.0,17194.0,16739.0,19858.0,16890.0,19013.0,18095.0,19192.0,19192.0,20393.0
2.0,600.0,100.0,12118.0,12321.0,12059.0,15049.0,12118.0,12992.0,12900.0,12361.0,12391.0,14381.0
2.0,600.0,100.0,11749.0,11781.0,11729.0,15069.0,11749.0,12745.0,12616.0,12778.0,11900.0,14312.0
2.0,600.0,100.0,11344.0,11358.0,11361.0,14924.0,11344.0,12282.0,12261.0,13006.0,11452.0,14022.0
3.0,600.0,100.0,14486.0,14550.0,14443.0,17841.0,14486.0,15377.0,15250.0,15115.0,15297.0,17316.0
3.0,600.0,100.0,14181.0,14230.0,14060.0,17919.0,14181.0,15095.0,14893.0,15187.0,14808.0,17279.0
3.0,600.0,100.0,13881.0,13873.0,13777.0,17793.0,13881.0,14861.0,14566.0,15308.0,14236.0,17189.0
4.0,600.0,100.0,15749.0,16009.0,15654.0,19784.0,15749.0,17192.0,17026.0,17128.0,17473.0,19204.0
4.0,600.0,100.0,15520.0,15718.0,15666.0,19799.0,15520.0,17147.0,16814.0,17118.0,17047.0,19187.0
4.0,600.0,100.0,15492.0,15526.0,15410.0,19841.0,15492.0,16844.0,16595.0,17093.0,16503.0,19117.0
2.0,600.0,0.0,13770.0,13974.0,13819.0,15136.0,13770.0,14941.0,14495.0,14231.0,14231.0,15455.0
2.0,600.0,0.0,13364.0,13560.0,13332.0,15018.0,13364.0,14644.0,14153.0,14690.0,14690.0,15414.0
2.0,600.0,0.0,13962.0,13005.0,12983.0,14977.0,13962.0,14282.0,13771.0,15055.0,15055.0,15249.0
3.0,600.0,0.0,15690.0,16083.0,15903.0,18060.0,15690.0,17728.0,16890.0,17019.0,17019.0,18540.0
3.0,600.0,0.0,15570.0,15859.0,15537.0,17914.0,15570.0,17492.0,16620.0,16837.0,16837.0,18509.0
3.0,600.0,0.0,15150.0,15461.0,15180.0,17859.0,15150.0,17091.0,16357.0,16374.0,16374.0,18387.0
4.0,600.0,0.0,16851.0,17225.0,16986.0,19839.0,16851.0,19405.0,18726.0,18977.0,18977.0,20488.0
4.0,600.0,0.0,16719.0,16960.0,16690.0,19957.0,16719.0,19278.0,18359.0,18734.0,18734.0,20458.0
4.0,600.0,0.0,16620.0,16697.0,16620.0,19835.0,16620.0,19034.0,18000.0,18549.0,18549.0,20384.0
2.0,720.0,120.0,12271.0,12479.0,12255.0,14922.0,12271.0,13003.0,12834.0,12545.0,12551.0,14381.0
2.0,720.0,120.0,11865.0,12033.0,11949.0,15138.0,11865.0,12735.0,12549.0,12932.0,12081.0,14302.0
2.0,720.0,120.0,11439.0,11504.0,11435.0,15069.0,11439.0,12303.0,12258.0,13227.0,11554.0,14054.0
3.0,720.0,120.0,14297.0,14469.0,14380.0,17914.0,14297.0,15420.0,15158.0,15231.0,15516.0,17280.0
3.0,720.0,120.0,14250.0,14382.0,14164.0,18028.0,14250.0,15136.0,14935.0,14988.0,15057.0,17267.0
3.0,720.0,120.0,13974.0,14145.0,13769.0,17987.0,13974.0,14848.0,14704.0,14564.0,14540.0,17185.0
4.0,720.0,120.0,15835.0,15713.0,15604.0,19897.0,15835.0,17061.0,16862.0,16973.0,17507.0,19178.0
4.0,720.0,120.0,15658.0,15430.0,15351.0,19896.0,15658.0,17013.0,16656.0,16992.0,17177.0,19185.0
4.0,720.0,120.0,15385.0,15257.0,15092.0,19712.0,15385.0,16790.0,16405.0,16959.0,16665.0,19094.0
2.0,700.0,0.0,13626.0,13996.0,13768.0,15199.0,13626.0,15069.0,14407.0,14168.0,14168.0,15470.0
2.0,700.0,0.0,13379.0,13638.0,13451.0,15139.0,13379.0,14800.0,14065.0,13734.0,13734.0,15438.0
2.0,700.0,0.0,12986.0,13135.0,13009.0,15048.0,12986.0,14349.0,13765.0,13221.0,13221.0,15283.0
3.0,700.0,0.0,15582.0,16216.0,15563.0,18335.0,15582.0,17934.0,17076.0,17061.0,17061.0,18628.0
3.0,700.0,0.0,15587.0,16010.0,15393.0,18184.0,15587.0,17687.0,16875.0,16607.0,16607.0,18588.0
3.0,700.0,0.0,15293.0,15553.0,15160.0,18020.0,15293.0,17401.0,16602.0,16263.0,16263.0,18475.0
4.0,700.0,0.0,16732.0,17141.0,16699.0,20090.0,16732.0,19668.0,18857.0,19240.0,19240.0,20570.0
4.0,700.0,0.0,16374.0,17031.0,16626.0,20039.0,16374.0,19484.0,18529.0,19249.0,19249.0,20563.0
4.0,700.0,0.0,16378.0,16958.0,16350.0,20029.0,16378.0,19087.0,18224.0,19229.0,19229.0,20492.0
2.0,840.0,140.0,12304.0,12536.0,12354.0,15105.0,12304.0,13065.0,12856.0,12624.0,12651.0,14420.0
2.0,840.0,140.0,11969.0,12109.0,12003.0,15233.0,11969.0,12775.0,12623.0,12122.0,12169.0,14352.0
