wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
3.0,9000.0,0.0,145737.0,157868.0,147898.0,145737.0,180327.0,172783.0,168545.0,168545.0,186095.0
3.0,9000.0,0.0,144462.0,156706.0,147114.0,144462.0,178301.0,169003.0,163782.0,163782.0,185096.0
4.0,9000.0,0.0,155749.0,164941.0,154715.0,155749.0,202452.0,195407.0,194580.0,194580.0,206311.0
4.0,9000.0,0.0,154830.0,165235.0,154214.0,154830.0,199926.0,192165.0,189321.0,189321.0,206023.0
4.0,9000.0,0.0,153671.0,164302.0,154239.0,153671.0,197168.0,188296.0,185094.0,185094.0,205249.0
2.0,10800.0,1800.0,119865.0,124778.0,121173.0,119865.0,131752.0,129921.0,128561.0,127974.0,144506.0
2.0,10800.0,1800.0,117517.0,121639.0,118530.0,117517.0,128897.0,126755.0,122734.0,123313.0,143643.0
2.0,10800.0,1800.0,114841.0,117096.0,115150.0,114841.0,123864.0,122050.0,117564.0,118006.0,140958.0
3.0,10800.0,1800.0,137401.0,146038.0,137152.0,137401.0,155923.0,155660.0,154399.0,157925.0,173976.0
3.0,10800.0,1800.0,135663.0,147130.0,147130.0,135663.0,153126.0,152093.0,148444.0,153253.0,173700.0
3.0,10800.0,1800.0,135311.0,144236.0,135739.0,135311.0,149890.0,147856.0,144584.0,148295.0,172774.0
4.0,10800.0,1800.0,147758.0,156443.0,147920.0,147758.0,173703.0,171415.0,173360.0,179175.0,193226.0
4.0,10800.0,1800.0,146287.0,156434.0,148593.0,146287.0,172352.0,169222.0,169198.0,174955.0,193083.0
4.0,10800.0,1800.0,144823.0,156512.0,146475.0,144823.0,169481.0,166564.0,163890.0,170283.0,192427.0
2.0,10000.0,0.0,130722.0,141586.0,131360.0,130722.0,155041.0,148599.0,146518.0,146518.0,155016.0
2.0,10000.0,0.0,129885.0,139438.0,131425.0,129885.0,152472.0,144258.0,140365.0,140365.0,154550.0
2.0,10000.0,0.0,127134.0,135186.0,131413.0,127134.0,148380.0,139806.0,135234.0,135234.0,153204.0
3.0,10000.0,0.0,144355.0,154335.0,145455.0,144355.0,184048.0,175488.0,177131.0,177131.0,186455.0
3.0,10000.0,0.0,143791.0,153139.0,145478.0,143791.0,181513.0,172592.0,169607.0,169607.0,186071.0
3.0,10000.0,0.0,143418.0,152173.0,143566.0,143418.0,177734.0,169054.0,164600.0,164600.0,185097.0
4.0,10000.0,0.0,152561.0,161080.0,152873.0,152561.0,202963.0,195570.0,197217.0,197217.0,206294.0
