wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
4.0,48000.0,8000.0,84.4134645,345.4303774,266.0244619,126.9142439,369.9092742
4.0,48000.0,8000.0,75.6990497,247.6920193,289.7358157,176.6783085,376.3494792
2.0,50000.0,0.0,44.9621844,262.4622112,101.9258973,73.4243055,317.841791
2.0,50000.0,0.0,58.1772144,331.1061158,141.6418963,122.0108626,309.9672982
2.0,50000.0,0.0,54.1432294,271.6485406,118.1541887,83.3782413,381.7252903
3.0,50000.0,0.0,50.4725029,367.8875881,217.2971312,156.5911502,311.7780201
3.0,50000.0,0.0,60.4845455,315.7078303,185.1716133,276.7517086,334.5835273
3.0,50000.0,0.0,65.2210476,298.9156668,127.5334459,144.9282867,353.7840948
4.0,50000.0,0.0,54.4402473,490.292017,189.8188651,233.3083886,305.5498208
4.0,50000.0,0.0,58.4384528,382.0504945,203.2654029,188.5557205,299.870632
4.0,50000.0,0.0,50.4748438,447.1905019,180.1893097,276.7334481,336.2774645
2.0,60000.0,10000.0,105.9017118,186.3975342,109.7942578,76.2288231,487.53707
2.0,60000.0,10000.0,90.9969207,182.6001132,98.2502594,108.9150531,459.0694958
2.0,60000.0,10000.0,79.7516797,184.860289,84.9974999,80.7232785,485.0008661
3.0,60000.0,10000.0,147.3797313,455.5010827,197.8186499,195.6668704,429.0113282
3.0,60000.0,10000.0,98.5683617,441.7035141,166.7965548,125.3391121,452.3846812
3.0,60000.0,10000.0,95.9694742,496.7699351,150.031588,165.7016381,461.4083162
4.0,60000.0,10000.0,135.0226483,280.4561002,170.3782532,119.1609469,480.2279495
4.0,60000.0,10000.0,122.5586416,363.936168,256.8691823,228.471992,571.2682157
4.0,60000.0,10000.0,105.2635259,334.1652717,268.1339542,132.5674195,498.722842
2.0,60000.0,0.0,71.4099374,368.5504062,198.1830016,214.1070706,447.2631573
2.0,60000.0,0.0,62.3170718,381.5335459,191.5020782,161.7661394,469.8733624
2.0,60000.0,0.0,64.9177918,326.8627179,309.8054339,167.0326289,488.5493321
3.0,60000.0,0.0,71.5360259,422.7366673,265.0989758,277.4988361,386.7062835
3.0,60000.0,0.0,78.0709555,380.1777013,549.7812104,326.5626108,432.4936053
3.0,60000.0,0.0,88.6382127,436.7856765,426.0528138,472.7623041,558.1056252
4.0,60000.0,0.0,82.3157525,572.8884603,488.4518591,376.7275874,387.3188776
4.0,60000.0,0.0,78.4868129,556.2563582,417.1134366,401.720542,437.288119
4.0,60000.0,0.0,84.1713736,535.7891232,362.6949565,401.5255934,483.5413075
2.0,72000.0,12000.0,153.2727897,235.3670057,229.9437784,312.6456802,583.4613404
2.0,72000.0,12000.0,140.1777356,250.7012986,252.271404,216.5266073,602.6624686
2.0,72000.0,12000.0,311.1907622,317.4318495,341.0301352,119.2650719,645.7587523
3.0,72000.0,12000.0,172.1944592,651.5599468,324.9659281,212.4164875,570.8589231
3.0,72000.0,12000.0,263.5770543,740.7873783,411.3352513,162.8492744,568.5554425
3.0,72000.0,12000.0,183.7970884,660.6872187,304.9730763,223.6259307,573.9550492
4.0,72000.0,12000.0,175.8202219,415.6222148,371.6662103,345.6927882,632.290366
4.0,72000.0,12000.0,177.8412715,347.2332078,534.4631372,242.778384,609.2466364
4.0,72000.0,12000.0,158.8490001,479.3312684,517.7998655,332.4502458,613.7925675
2.0,70000.0,0.0,81.7918297,489.1272289,285.4593397,245.8912944,504.8761516
2.0,70000.0,0.0,81.8974257,492.1551736,181.0728142,216.156109,566.7759935
2.0,70000.0,0.0,92.1850919,415.5928743,298.2569392,227.3168522,642.1961679
3.0,70000.0,0.0,92.3584156,569.5237474,395.4073327,475.3059424,542.1302579
3.0,70000.0,0.0,96.6219462,591.6766579,257.2667739,309.2346831,574.5033903
3.0,70000.0,0.0,100.0650157,579.5769229,413.3574603,398.0294864,622.8912035
4.0,70000.0,0.0,125.4947464,803.8182352,668.6307523,345.8805671,523.3531358
4.0,70000.0,0.0,113.7876714,665.9020532,326.6124583,594.4551486,590.644893
4.0,70000.0,0.0,101.1537038,794.4733376,715.2186786,438.7146734,639.5298623
2.0,84000.0,14000.0,198.9846053,470.3182772,286.2636526,141.8778705,761.2973567
2.0,84000.0,14000.0,172.4403711,327.704003,231.0575804,146.4233518,775.2179802
2.0,84000.0,14000.0,186.3902583,529.9203317,403.6428076,178.7761312,879.3856605
3.0,84000.0,14000.0,160.8136846,586.2407401,440.7674446,243.6590423,732.520996
3.0,84000.0,14000.0,182.2487309,720.6481797,460.7168528,225.4267072,743.9469055
3.0,84000.0,14000.0,281.4086292,1086.6176187,354.4686905,435.1196516,751.284401
4.0,84000.0,14000.0,262.0961924,614.4055004,631.7081345,270.0548033,800.960024
4.0,84000.0,14000.0,231.3709236,597.9794136,585.308004,461.8883983,831.7831711
4.0,84000.0,14000.0,288.8672379,533.3690725,792.349198,344.2437038,777.6900304
