wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
2.0,1080.0,180.0,1.3312864,0.3654721,0.3466569,1079.3203046,1.3125682,0.1062954,0.1439972,0.0144616,0.0109407,0.3265012
2.0,1080.0,180.0,1.378173,0.380203,0.4084595,1114.9569731,1.6767058,0.1223107,0.1597739,0.0157714,0.0138201,0.3569322
2.0,1080.0,180.0,1.6326256,0.3953139,0.4358832,980.9414745,1.6814859,0.1187528,0.1590427,0.0196178,0.0134331,0.3645313
3.0,1080.0,180.0,2.1877172,0.4486397,0.4579432,755.7712974,2.2584682,0.1135688,0.159791,0.0188055,0.0144723,0.5281452
3.0,1080.0,180.0,2.7857584,0.4418797,0.547377,846.7101308,2.7530116,0.1194978,0.1663071,0.0234348,0.014544,0.5635564
3.0,1080.0,180.0,2.5045522,0.5033724,0.6022131,942.5962693,1.9780249,0.113304,0.1601253,0.0183368,0.0131626,0.5141736
4.0,1080.0,180.0,2.6846632,0.4463116,0.4269536,675.2622239,2.8333684,0.1142715,0.1665808,0.0223575,0.0139136,0.9171738
4.0,1080.0,180.0,3.0070708,0.3165074,0.4787376,464.9290708,3.0985048,0.1086218,0.1659871,0.0236289,0.0165029,0.9574318
4.0,1080.0,180.0,3.5557864,0.3534846,0.4210839,611.2976117,6.1108313,0.1475737,0.2384867,0.0461032,0.0193871,1.4981811
2.0,1000.0,0.0,2.6681543,0.7074936,0.7105827,1489.6082906,1.6677319,0.1204031,0.1671887,0.015859,0.0161805,0.1552485
2.0,1000.0,0.0,1.6920158,0.4480287,0.4618842,1082.4360752,2.2679015,0.1259517,0.1844616,0.0181631,0.0189697,0.1809964
2.0,1000.0,0.0,2.1132852,0.5509732,0.6105416,1279.1735447,1.7867855,0.1233731,0.1770783,0.0169678,0.0145242,0.1916857
3.0,1000.0,0.0,2.5270196,0.3474126,0.3575589,1091.7578,3.1153558,0.1287774,0.1952414,0.0245869,0.0239426,0.1947611
3.0,1000.0,0.0,3.2008651,0.6241958,0.6549024,1187.1445349,2.7883427,0.1334181,0.196801,0.018572,0.0206994,0.1912511
3.0,1000.0,0.0,3.5188514,0.749449,0.6156994,1455.9219919,2.5225134,0.1258666,0.1933095,0.0196906,0.0191773,0.2156549
4.0,1000.0,0.0,3.175106,0.3935157,0.3580943,1015.8018806,3.1975847,0.1255732,0.1833292,0.0223908,0.0215194,0.179791
4.0,1000.0,0.0,3.9710066,0.3704844,0.3531736,944.7871818,4.5823094,0.1317058,0.2026931,0.0254489,0.024572,0.1945665
4.0,1000.0,0.0,3.75748,0.4309048,0.4867835,1001.3533745,3.6530438,0.1291645,0.1918016,0.0298992,0.023481,0.2025651
2.0,1200.0,200.0,2.0285738,0.5155677,0.536915,1198.9579376,2.5127514,0.1649655,0.2621719,0.0200362,0.0176317,0.5394195
2.0,1200.0,200.0,2.5297618,0.5158573,0.6718063,1280.7412847,2.8676504,0.1758718,0.2088256,0.0228741,0.0163988,0.4896306
2.0,1200.0,200.0,2.2547725,0.7971641,0.8136018,1576.113027,2.6888751,0.1540886,0.1895626,0.0188138,0.0189916,0.494372
3.0,1200.0,200.0,3.4218593,0.7133918,0.8021308,1043.9521257,2.4602985,0.1241085,0.1834312,0.022432,0.0150898,0.5666136
3.0,1200.0,200.0,2.4799495,0.5624292,0.6611458,1183.1536467,2.8627059,0.1421989,0.2050569,0.023807,0.0182372,0.64832
3.0,1200.0,200.0,2.9700243,0.5768851,0.5307085,1335.937327,3.3482421,0.1911685,0.2212135,0.0236544,0.0190094,0.6779203
4.0,1200.0,200.0,3.6721006,0.5550134,0.6868936,834.5879612,3.6826196,0.1265501,0.1973616,0.0266805,0.0186807,1.1004142
4.0,1200.0,200.0,3.7093708,0.5977892,0.7676715,916.7057675,3.5837397,0.121622,0.1899452,0.0322908,0.0183743,1.0505126
4.0,1200.0,200.0,3.8291688,0.5530117,0.5999588,794.0857708,6.0911183,0.1767406,0.284624,0.0499328,0.0277803,1.9352086
