wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
3.0,10800.0,1800.0,133572.0,143096.0,133946.0,133572.0,153595.0,153129.0,152940.0,155473.0,173913.0
3.0,10800.0,1800.0,132088.0,144271.0,144271.0,132088.0,151213.0,149844.0,146533.0,150658.0,173634.0
3.0,10800.0,1800.0,131340.0,141677.0,132656.0,131340.0,148247.0,145948.0,142665.0,145743.0,172695.0
4.0,10800.0,1800.0,142915.0,153176.0,144069.0,142915.0,171552.0,168793.0,171292.0,176416.0,193186.0
4.0,10800.0,1800.0,142042.0,152680.0,144165.0,142042.0,170244.0,166490.0,166693.0,172250.0,192942.0
4.0,10800.0,1800.0,140221.0,152990.0,142533.0,140221.0,167585.0,163879.0,161743.0,167701.0,192391.0
2.0,10000.0,0.0,128833.0,139621.0,129528.0,128833.0,154565.0,146752.0,145302.0,145302.0,155104.0
2.0,10000.0,0.0,127984.0,137138.0,129220.0,127984.0,151870.0,142647.0,138438.0,138438.0,154641.0
2.0,10000.0,0.0,125724.0,132702.0,128673.0,125724.0,147668.0,138340.0,133030.0,133030.0,153266.0
3.0,10000.0,0.0,141137.0,151298.0,142608.0,141137.0,182924.0,173231.0,175560.0,175560.0,186578.0
3.0,10000.0,0.0,140717.0,150054.0,142032.0,140717.0,179953.0,170310.0,167195.0,167195.0,186257.0
3.0,10000.0,0.0,140124.0,149081.0,140421.0,140124.0,176190.0,166753.0,162218.0,162218.0,185263.0
4.0,10000.0,0.0,148591.0,157881.0,149865.0,148591.0,200928.0,192638.0,196031.0,196031.0,206530.0
4.0,10000.0,0.0,148041.0,157392.0,149294.0,148041.0,199356.0,189688.0,190109.0,190109.0,206258.0
4.0,10000.0,0.0,147476.0,156465.0,148256.0,147476.0,195778.0,186172.0,185724.0,185724.0,205463.0
2.0,12000.0,2000.0,116530.0,122236.0,118033.0,116530.0,130351.0,128187.0,127757.0,126607.0,144547.0
2.0,12000.0,2000.0,114648.0,119302.0,116386.0,114648.0,127035.0,125021.0,120710.0,121786.0,143689.0
2.0,12000.0,2000.0,112004.0,114896.0,113198.0,112004.0,122179.0,120518.0,115437.0,116140.0,140997.0
3.0,12000.0,2000.0,131975.0,139835.0,132425.0,131975.0,153198.0,152878.0,153048.0,156243.0,174141.0
3.0,12000.0,2000.0,131298.0,140385.0,131825.0,131298.0,151290.0,149472.0,146645.0,151420.0,173800.0
3.0,12000.0,2000.0,130289.0,139777.0,130658.0,130289.0,147860.0,145791.0,142539.0,146408.0,172854.0
4.0,12000.0,2000.0,141573.0,150076.0,140970.0,141573.0,171482.0,170058.0,172459.0,177281.0,193458.0
4.0,12000.0,2000.0,140844.0,150145.0,140784.0,140844.0,169234.0,167647.0,168329.0,173017.0,193257.0
4.0,12000.0,2000.0,139341.0,148662.0,139494.0,139341.0,167395.0,163977.0,163854.0,168464.0,192634.0
2.0,11000.0,0.0,127047.0,137233.0,128009.0,127047.0,154892.0,146669.0,144982.0,144982.0,155023.0
2.0,11000.0,0.0,126281.0,135400.0,127273.0,126281.0,152062.0,142689.0,138461.0,138461.0,154574.0
2.0,11000.0,0.0,125243.0,132056.0,126221.0,125243.0,148092.0,138189.0,133173.0,133173.0,153214.0
3.0,11000.0,0.0,139259.0,148055.0,140387.0,139259.0,183684.0,173233.0,173852.0,173852.0,186477.0
3.0,11000.0,0.0,138938.0,147852.0,139666.0,138938.0,180993.0,170306.0,167465.0,167465.0,186157.0
3.0,11000.0,0.0,136845.0,145896.0,138995.0,136845.0,176767.0,166803.0,162504.0,162504.0,185180.0
4.0,11000.0,0.0,145853.0,154954.0,147063.0,145853.0,201192.0,192618.0,194482.0,194482.0,206404.0
4.0,11000.0,0.0,145218.0,154319.0,146719.0,145218.0,199048.0,189580.0,188899.0,188899.0,206128.0
4.0,11000.0,0.0,144203.0,152737.0,146032.0,144203.0,195853.0,185365.0,184543.0,184543.0,205341.0
2.0,13200.0,2200.0,115814.0,120290.0,117143.0,115814.0,129323.0,128008.0,127091.0,126664.0,144554.0
2.0,13200.0,2200.0,114088.0,118237.0,115682.0,114088.0,126389.0,124442.0,120519.0,121718.0,143699.0
2.0,13200.0,2200.0,111579.0,114319.0,112590.0,111579.0,121297.0,120151.0,115379.0,116317.0,140994.0
3.0,13200.0,2200.0,130556.0,136280.0,130658.0,130556.0,152351.0,152217.0,153774.0,156120.0,174061.0
3.0,13200.0,2200.0,130861.0,136299.0,129713.0,130861.0,150018.0,148900.0,146572.0,151407.0,173762.0
3.0,13200.0,2200.0,127922.0,135833.0,128654.0,127922.0,147128.0,145385.0,142435.0,146511.0,172788.0
4.0,13200.0,2200.0,139756.0,147204.0,138871.0,139756.0,170189.0,169012.0,173159.0,177217.0,193351.0
4.0,13200.0,2200.0,138882.0,146802.0,138168.0,138882.0,168250.0,165462.0,166285.0,173168.0,193116.0
4.0,13200.0,2200.0,137599.0,147819.0,138742.0,137599.0,166079.0,163958.0,160969.0,168569.0,192479.0
2.0,12000.0,0.0,126698.0,135691.0,127118.0,126698.0,154953.0,146220.0,145682.0,145682.0,155145.0
2.0,12000.0,0.0,126124.0,134764.0,126555.0,126124.0,151994.0,142295.0,138551.0,138551.0,154687.0
2.0,12000.0,0.0,123925.0,131861.0,125670.0,123925.0,148038.0,137874.0,133163.0,133163.0,153341.0
3.0,12000.0,0.0,138155.0,148177.0,139040.0,138155.0,183064.0,173851.0,174839.0,174839.0,186684.0
3.0,12000.0,0.0,138127.0,147004.0,138726.0,138127.0,180911.0,170673.0,167384.0,167384.0,186348.0
3.0,12000.0,0.0,136451.0,145152.0,137957.0,136451.0,177266.0,166297.0,162550.0,162550.0,185344.0
4.0,12000.0,0.0,144669.0,154822.0,146217.0,144669.0,201145.0,191797.0,195342.0,195342.0,206666.0
