wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
3.0,60500.0,5500.0,1.481323e6,1.481323e6,1.480913e6,1.484293e6,1.790762e6
4.0,60500.0,5500.0,1.783172e6,1.783172e6,1.782433e6,1.79428e6,1.997657e6
4.0,60500.0,5500.0,1.746291e6,1.749179e6,1.737188e6,1.747105e6,1.995954e6
4.0,60500.0,5500.0,1.693132e6,1.693132e6,1.690383e6,1.69854e6,1.989547e6
2.0,66000.0,11000.0,1.219122e6,1.21925e6,1.220414e6,1.21889e6,1.445318e6
2.0,66000.0,11000.0,1.169918e6,1.170062e6,1.170006e6,1.169567e6,1.43663e6
2.0,66000.0,11000.0,1.12449e6,1.124558e6,1.124949e6,1.124401e6,1.409706e6
3.0,66000.0,11000.0,1.529435e6,1.530218e6,1.511491e6,1.51632e6,1.740491e6
3.0,66000.0,11000.0,1.483302e6,1.455337e6,1.463518e6,1.464055e6,1.73762e6
3.0,66000.0,11000.0,1.413396e6,1.413396e6,1.413199e6,1.410218e6,1.728079e6
4.0,66000.0,11000.0,1.71894e6,1.71894e6,1.719254e6,1.729886e6,1.933161e6
4.0,66000.0,11000.0,1.672046e6,1.672046e6,1.674139e6,1.68131e6,1.931278e6
4.0,66000.0,11000.0,1.62238e6,1.62238e6,1.626234e6,1.630638e6,1.925179e6
2.0,60000.0,0.0,1.378666e6,1.378811e6,1.379712e6,1.379712e6,1.55056e6
2.0,60000.0,0.0,1.321084e6,1.321037e6,1.320994e6,1.320994e6,1.546133e6
2.0,60000.0,0.0,1.264387e6,1.264591e6,1.264362e6,1.264362e6,1.532535e6
3.0,60000.0,0.0,1.717564e6,1.660331e6,1.65871e6,1.65871e6,1.865095e6
3.0,60000.0,0.0,1.636676e6,1.610611e6,1.610005e6,1.610005e6,1.861745e6
3.0,60000.0,0.0,1.609252e6,1.560695e6,1.559921e6,1.559921e6,1.851812e6
4.0,60000.0,0.0,1.871562e6,1.862329e6,1.857985e6,1.857985e6,2.064114e6
4.0,60000.0,0.0,1.872401e6,1.820672e6,1.813366e6,1.813366e6,2.061391e6
4.0,60000.0,0.0,1.849418e6,1.776724e6,1.76756e6,1.76756e6,2.053243e6
2.0,66000.0,6000.0,1.297771e6,1.297917e6,1.298787e6,1.297152e6,1.500146e6
2.0,66000.0,6000.0,1.242389e6,1.242472e6,1.24227e6,1.241901e6,1.493893e6
2.0,66000.0,6000.0,1.189048e6,1.189214e6,1.18907e6,1.18878e6,1.474546e6
3.0,66000.0,6000.0,1.610415e6,1.586562e6,1.578284e6,1.586613e6,1.802583e6
3.0,66000.0,6000.0,1.56855e6,1.536477e6,1.53116e6,1.536193e6,1.800205e6
3.0,66000.0,6000.0,1.480549e6,1.480549e6,1.480548e6,1.483383e6,1.790999e6
