wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GP,GS,BS,RND
4.0,9900.0,900.0,517.988752405,2.463795025,4.009238824,0.0,182.626871012,2.778404598,2.352940168,3.838596166
4.0,9900.0,900.0,439.954707634,2.395899954,3.700520904,0.0,186.292015379,2.415546341,1.980003885,3.6056955
2.0,10800.0,1800.0,198.411691777,2.327871575,3.949597013,0.0,180.999080701,1.842565559,1.501654784,2.489042137
2.0,10800.0,1800.0,205.398894185,2.406786831,3.29633964,0.0,181.960347272,1.848793239,1.515887869,2.620451058
2.0,10800.0,1800.0,198.984092556,2.449924203,3.23029198,0.0,180.92811164,1.84436616,1.755256151,2.705523457
3.0,10800.0,1800.0,330.654194381,2.549811742,3.178957499,0.0,179.563328707,2.174396571,1.67062888,2.63748599
3.0,10800.0,1800.0,309.344859252,2.613202303,4.961118697,0.0,179.913347355,2.302345027,1.934056523,2.460741438
3.0,10800.0,1800.0,308.146994094,2.891737605,6.00748902,0.0,179.999552106,2.091149465,1.75908394,2.617404087
4.0,10800.0,1800.0,442.78883315,2.618321281,18.208648839,0.0,180.532927227,2.687469587,2.089996932,3.920633555
4.0,10800.0,1800.0,491.913911543,2.439285837,6.341589561,0.0,181.223502815,2.661369747,2.144670411,3.752439253
4.0,10800.0,1800.0,435.870473425,2.947379447,4.465643835,0.0,178.700447634,2.473500641,1.962017066,3.713172375
2.0,10000.0,0.0,229.789006578,1.927900751,2.63003762,224.390431766,202.517569158,1.977952772,1.862661493,1.951937876
2.0,10000.0,0.0,225.608882787,2.243639958,3.041409544,234.299674308,194.901131806,2.162093447,2.119835991,1.8425608
2.0,10000.0,0.0,235.334007626,2.055655318,2.786939039,231.700024584,197.901313676,2.0221843,2.067345519,1.937362268
3.0,10000.0,0.0,361.420919454,2.41465215,3.742610294,386.225507027,198.180325491,2.544382162,2.556532192,1.776998824
3.0,10000.0,0.0,382.781992715,2.251171347,3.893675098,396.61391732,200.24668248,2.422747489,2.393428165,1.840558093
3.0,10000.0,0.0,357.12242258,2.613417257,3.979970227,362.786592863,194.58224222,2.360381127,2.409453757,1.982816243
4.0,10000.0,0.0,544.143858936,2.347391875,4.759070862,536.792635832,195.406908837,2.90041708,2.851305025,1.85180424
4.0,10000.0,0.0,544.89941134,2.347846487,4.554282338,548.758342321,193.436993533,3.084011247,2.86340506,1.877868713
4.0,10000.0,0.0,499.272454727,2.265972456,4.458616322,520.93296091,200.308076216,2.987933777,3.074394164,2.002645485
2.0,11000.0,1000.0,249.149911558,2.776752609,4.027919832,0.0,200.023244998,2.337501764,1.942812859,2.699150427
2.0,11000.0,1000.0,241.517713619,2.468458654,3.656600795,0.0,197.943113632,1.977870887,1.694472955,2.590703716
2.0,11000.0,1000.0,233.206456355,2.639742384,3.609102213,0.0,197.974701808,2.348754546,2.013116949,2.776381942
3.0,11000.0,1000.0,368.126905423,2.861175961,3.876528075,0.0,199.706188531,2.455798692,2.159555736,2.870666872
3.0,11000.0,1000.0,365.264373129,3.010861925,6.568621469,0.0,197.347529872,2.429264398,2.19239439,2.817027038
3.0,11000.0,1000.0,366.366406388,2.956937442,7.454401002,0.0,201.887583036,2.419984126,2.154189193,2.898655991
4.0,11000.0,1000.0,645.51315069,2.947754298,4.280275689,0.0,199.675295028,3.066138105,2.472892708,4.027835588
4.0,11000.0,1000.0,517.002701153,2.801458558,4.235719326,0.0,205.511043123,2.863126862,2.373695126,4.182323739
4.0,11000.0,1000.0,795.736577223,2.847274749,4.204022833,0.0,207.852618211,3.094114572,2.497490047,4.206642574
2.0,12000.0,2000.0,241.39276516,2.619372794,3.841638411,0.0,206.58659314,2.152041783,1.676333823,2.920411515
2.0,12000.0,2000.0,243.611388503,2.94666922,4.1197216,0.0,205.681697095,2.189174719,1.753208685,2.928734404
2.0,12000.0,2000.0,235.236073817,2.815793097,3.598849798,0.0,196.987735214,2.123780414,1.657155652,3.007722871
3.0,12000.0,2000.0,385.636797421,2.896177597,3.598338711,0.0,204.416006273,2.610164853,2.39883128,3.194534047
3.0,12000.0,2000.0,395.85628219,3.103344816,5.743364962,0.0,198.016442899,2.549461362,2.164622729,3.047345803
3.0,12000.0,2000.0,371.237167651,2.936997916,5.885975729,0.0,197.054721176,2.724859049,2.434761748,3.308206009
4.0,12000.0,2000.0,528.715134825,2.823772411,4.250355959,0.0,197.594977783,3.120944576,2.350384682,4.325271934
4.0,12000.0,2000.0,470.97859416,3.138148536,4.558106139,0.0,192.810115754,3.025500404,2.392498093,4.388213949
4.0,12000.0,2000.0,484.88766228,3.174196079,4.398836408,0.0,207.076741459,3.228251436,2.583325429,4.431904713
