wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GP,GS,BS,RND
3.0,500.0,0.0,1.851460797,0.204321199,0.211742458,249.652864771,1.844416725,0.022344766,0.010740282,0.011273418,0.018884832
4.0,500.0,0.0,10.392904515,0.204799294,0.223310548,237.49283819,10.360297864,0.023134163,0.011670011,0.011864428,0.015564482
4.0,500.0,0.0,17.309235914,0.204769884,0.225891956,233.459592469,17.258940121,0.023268748,0.011580477,0.012008125,0.015929556
4.0,500.0,0.0,40.36897939,0.205785143,0.214835836,236.593904294,40.393825797,0.023332593,0.011866434,0.011989877,0.017805441
2.0,550.0,50.0,2.822585732,0.209088016,0.23254322,0.0,0.0,0.021122872,0.010324545,0.010024247,0.04717136
2.0,550.0,50.0,2.580532071,0.207244283,0.224134441,0.0,0.0,0.021333553,0.010675919,0.010155438,0.047695335
2.0,550.0,50.0,3.500858364,0.206749949,0.241749946,0.0,0.0,0.022150685,0.010520224,0.010240858,0.047500728
3.0,550.0,50.0,4.163072017,0.207704029,0.243071848,0.0,0.0,0.022528818,0.011040507,0.010601789,0.080154115
3.0,550.0,50.0,6.253453007,0.207845643,0.241191737,0.0,0.0,0.022566009,0.010851339,0.011378273,0.084759244
3.0,550.0,50.0,6.588211719,0.209108356,0.234736733,0.0,0.0,0.021891736,0.012012772,0.010315198,0.07736588
4.0,550.0,50.0,9.28123288,0.225062693,0.289814385,0.0,0.0,0.023036105,0.011609781,0.010968901,0.140712692
4.0,550.0,50.0,16.587177321,0.205554984,0.268116902,0.0,0.0,0.023618063,0.01184771,0.011025339,0.138940243
4.0,550.0,50.0,9.525913125,0.209452087,0.265920845,0.0,0.0,0.024163873,0.011897333,0.011229072,0.140539682
2.0,600.0,100.0,1.441675528,0.206270731,0.23152445,0.0,0.0,0.021167348,0.010393706,0.010026232,0.053208476
2.0,600.0,100.0,1.268551556,0.207773124,0.238703396,0.0,0.0,0.021219506,0.010526185,0.009945188,0.05229881
2.0,600.0,100.0,4.604958669,0.208006966,0.229606959,0.0,0.0,0.021916662,0.010612999,0.01000363,0.052268652
3.0,600.0,100.0,6.124921061,0.209750194,0.243780185,0.0,0.0,0.022669852,0.011097944,0.010571862,0.085061939
3.0,600.0,100.0,1.805541363,0.209540756,0.240213521,0.0,0.0,0.024039509,0.010981344,0.010554739,0.083464555
3.0,600.0,100.0,3.544026548,0.208366459,0.241025104,0.0,0.0,0.023107899,0.011094507,0.010627936,0.082562052
4.0,600.0,100.0,11.516740939,0.211450237,0.653912257,0.0,0.0,0.023659601,0.011959059,0.011030566,0.143079449
4.0,600.0,100.0,6.791803052,0.20651886,0.287437066,0.0,0.0,0.024030309,0.011836969,0.010870816,0.13464523
