dependency,skus,wareh,diff,buffer,mode,benchiter,orders,train_test,parcel_train,parcel_test,duration,cap_used,local_search,gap
ID,1000,4,0.05,0.2,CHI_0.0001,2,80000,0.5,61930,62172,0.2900657,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-5,2,80000,0.5,61923,62180,0.2906401,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-6,2,80000,0.5,61965,62197,0.2913177,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-7,2,80000,0.5,61908,62163,0.290607,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-8,2,80000,0.5,61920,62182,0.2909659,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-9,2,80000,0.5,61978,62203,0.2910102,1200,1,0.0
ID,1000,4,0.05,0.2,GP,2,80000,0.5,62790,62693,0.1344342,1200,0,0.0
ID,1000,4,0.05,0.2,GS,2,80000,0.5,66066,66169,0.0214721,1200,0,0.0
ID,1000,4,0.05,0.2,BS,2,80000,0.5,62210,62403,0.0168213,1200,0,0.0
ID,1000,4,0.05,0.2,RND,2,80000,0.5,77104,77399,0.2212763,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_1.0,2,100000,0.5,77582,77876,0.2595351,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_0.1,2,100000,0.5,77561,77866,0.25971,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_0.01,2,100000,0.5,77783,77969,0.2609689,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_0.001,2,100000,0.5,77557,77845,0.2599584,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_0.0001,2,100000,0.5,77587,77864,0.2597703,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_1.0e-5,2,100000,0.5,77611,77874,0.2598566,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_1.0e-6,2,100000,0.5,77666,77914,0.2604573,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_1.0e-7,2,100000,0.5,77867,78077,0.2603233,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_1.0e-8,2,100000,0.5,77820,78002,0.2607055,1200,0,0.0
ID,1000,4,0.05,0.2,CHIM_1.0e-9,2,100000,0.5,77741,77945,0.259779,1200,0,0.0
ID,1000,4,0.05,0.2,CHI_1.0,2,100000,0.5,77582,77876,0.299605,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_0.1,2,100000,0.5,77561,77866,0.2997569,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_0.01,2,100000,0.5,76950,77715,0.4914798,1200,10,0.0
ID,1000,4,0.05,0.2,CHI_0.001,2,100000,0.5,77557,77845,0.3009164,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_0.0001,2,100000,0.5,77587,77864,0.3000233,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-5,2,100000,0.5,77611,77874,0.3011315,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-6,2,100000,0.5,77666,77914,0.3003908,1200,1,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-7,2,100000,0.5,76937,77643,0.5338466,1200,12,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-8,2,100000,0.5,77055,77784,0.4923298,1200,10,0.0
ID,1000,4,0.05,0.2,CHI_1.0e-9,2,100000,0.5,77741,77945,0.3013495,1200,1,0.0
ID,1000,4,0.05,0.2,GP,2,100000,0.5,78488,78569,0.1738003,1200,0,0.0
ID,1000,4,0.05,0.2,GS,2,100000,0.5,80879,80911,0.0234555,1200,0,0.0
ID,1000,4,0.05,0.2,BS,2,100000,0.5,77957,78167,0.0181899,1200,0,0.0
ID,1000,4,0.05,0.2,RND,2,100000,0.5,96984,96848,0.2675619,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0,2,20000,0.5,15155,15579,0.2506706,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.1,2,20000,0.5,15041,15360,0.2515704,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.01,2,20000,0.5,15228,15517,0.2513097,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.001,2,20000,0.5,14966,15251,0.2519639,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.0001,2,20000,0.5,14970,15194,0.2521674,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-5,2,20000,0.5,14915,15117,0.2521522,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-6,2,20000,0.5,14965,15211,0.2517771,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-7,2,20000,0.5,14940,15098,0.2535851,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-8,2,20000,0.5,14941,15096,0.2527746,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-9,2,20000,0.5,14933,15123,0.2529294,1200,0,0.0
ID,1000,4,0.1,0.2,CHI_1.0,2,20000,0.5,14925,15540,0.2986057,1200,6,0.0
ID,1000,4,0.1,0.2,CHI_0.1,2,20000,0.5,15041,15360,0.2640362,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.01,2,20000,0.5,14983,15523,0.2781094,1200,3,0.0
ID,1000,4,0.1,0.2,CHI_0.001,2,20000,0.5,14966,15251,0.2653737,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.0001,2,20000,0.5,14970,15194,0.2645247,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-5,2,20000,0.5,14915,15117,0.2649608,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-6,2,20000,0.5,14965,15211,0.2645098,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-7,2,20000,0.5,14940,15098,0.2641324,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-8,2,20000,0.5,14941,15096,0.2649648,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-9,2,20000,0.5,14933,15123,0.2647593,1200,1,0.0
ID,1000,4,0.1,0.2,GP,2,20000,0.5,15315,15446,0.1493153,1000,0,0.0
ID,1000,4,0.1,0.2,GS,2,20000,0.5,15477,15560,0.0170901,1200,0,0.0
ID,1000,4,0.1,0.2,BS,2,20000,0.5,14931,15092,0.012774,1200,0,0.0
ID,1000,4,0.1,0.2,RND,2,20000,0.5,19259,19144,0.0807288,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0,2,40000,0.5,29956,30172,0.2547029,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.1,2,40000,0.5,29959,30142,0.2545062,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.01,2,40000,0.5,29971,30183,0.25499,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.001,2,40000,0.5,29971,30181,0.25466,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.0001,2,40000,0.5,29982,30173,0.2552623,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-5,2,40000,0.5,29972,30179,0.2548281,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-6,2,40000,0.5,29967,30159,0.2555125,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-7,2,40000,0.5,29975,30166,0.2544127,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-8,2,40000,0.5,29972,30178,0.254809,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-9,2,40000,0.5,29973,30181,0.2548172,1200,0,0.0
ID,1000,4,0.1,0.2,CHI_1.0,2,40000,0.5,29956,30172,0.2727996,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.1,2,40000,0.5,29959,30142,0.273152,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.01,2,40000,0.5,29971,30183,0.2730377,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.001,2,40000,0.5,29971,30181,0.2725877,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.0001,2,40000,0.5,29982,30173,0.2731373,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-5,2,40000,0.5,29972,30179,0.272849,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-6,2,40000,0.5,29967,30159,0.273982,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-7,2,40000,0.5,29975,30166,0.2749407,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-8,2,40000,0.5,29972,30178,0.2735192,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-9,2,40000,0.5,29973,30181,0.2730272,1200,1,0.0
ID,1000,4,0.1,0.2,GP,2,40000,0.5,30518,30623,0.1333818,1200,0,0.0
ID,1000,4,0.1,0.2,GS,2,40000,0.5,31746,31860,0.0186698,1200,0,0.0
ID,1000,4,0.1,0.2,BS,2,40000,0.5,30101,30153,0.0141343,1200,0,0.0
ID,1000,4,0.1,0.2,RND,2,40000,0.5,38634,38679,0.1228856,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0,2,60000,0.5,44930,45353,0.2571913,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.1,2,60000,0.5,44967,45391,0.2566462,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.01,2,60000,0.5,44949,45352,0.2571888,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.001,2,60000,0.5,44951,45358,0.2568025,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.0001,2,60000,0.5,44943,45359,0.2570402,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-5,2,60000,0.5,44943,45371,0.2567845,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-6,2,60000,0.5,44954,45366,0.2573427,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-7,2,60000,0.5,44958,45362,0.2570042,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-8,2,60000,0.5,44959,45361,0.2571169,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-9,2,60000,0.5,44934,45349,0.2567891,1200,0,0.0
ID,1000,4,0.1,0.2,CHI_1.0,2,60000,0.5,44930,45353,0.2816675,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.1,2,60000,0.5,44967,45391,0.2817306,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.01,2,60000,0.5,44949,45352,0.2813576,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.001,2,60000,0.5,44951,45358,0.2820726,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.0001,2,60000,0.5,44943,45359,0.2808276,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-5,2,60000,0.5,44943,45371,0.2820327,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-6,2,60000,0.5,44954,45366,0.2813715,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-7,2,60000,0.5,44958,45362,0.2814052,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-8,2,60000,0.5,44959,45361,0.2815827,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-9,2,60000,0.5,44934,45349,0.2813627,1200,1,0.0
ID,1000,4,0.1,0.2,GP,2,60000,0.5,45525,45864,0.1520927,1200,0,0.0
ID,1000,4,0.1,0.2,GS,2,60000,0.5,46078,46292,0.0204136,1200,0,0.0
ID,1000,4,0.1,0.2,BS,2,60000,0.5,44985,45459,0.0156804,1200,0,0.0
ID,1000,4,0.1,0.2,RND,2,60000,0.5,58008,57896,0.1663804,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0,2,80000,0.5,60084,60324,0.2584039,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.1,2,80000,0.5,60088,60299,0.2580265,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.01,2,80000,0.5,60114,60306,0.2579064,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.001,2,80000,0.5,60120,60316,0.2584957,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.0001,2,80000,0.5,60129,60326,0.2580284,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-5,2,80000,0.5,60073,60214,0.2582933,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-6,2,80000,0.5,60049,60231,0.2580086,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-7,2,80000,0.5,60058,60245,0.2581781,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-8,2,80000,0.5,60045,60257,0.2580083,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-9,2,80000,0.5,60082,60226,0.258562,1200,0,0.0
ID,1000,4,0.1,0.2,CHI_1.0,2,80000,0.5,60084,60324,0.2895421,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.1,2,80000,0.5,60088,60299,0.2899112,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.01,2,80000,0.5,60114,60306,0.2899761,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.001,2,80000,0.5,60120,60316,0.2897001,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.0001,2,80000,0.5,60129,60326,0.290111,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-5,2,80000,0.5,60073,60214,0.2900701,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-6,2,80000,0.5,60049,60231,0.2903478,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-7,2,80000,0.5,60058,60245,0.2893621,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-8,2,80000,0.5,60045,60257,0.2897693,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-9,2,80000,0.5,60082,60226,0.289725,1200,1,0.0
ID,1000,4,0.1,0.2,GP,2,80000,0.5,60765,60848,0.20794,1200,0,0.0
ID,1000,4,0.1,0.2,GS,2,80000,0.5,61822,61749,0.0217782,1200,0,0.0
ID,1000,4,0.1,0.2,BS,2,80000,0.5,60336,60272,0.0169827,1200,0,0.0
ID,1000,4,0.1,0.2,RND,2,80000,0.5,77107,77022,0.2174903,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0,2,100000,0.5,75231,75328,0.2614306,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.1,2,100000,0.5,75230,75341,0.2594809,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.01,2,100000,0.5,75085,75220,0.2606652,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.001,2,100000,0.5,75084,75220,0.2597539,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_0.0001,2,100000,0.5,75111,75247,0.2604901,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-5,2,100000,0.5,75114,75236,0.2602874,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-6,2,100000,0.5,75107,75253,0.2605434,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-7,2,100000,0.5,75072,75206,0.2605124,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-8,2,100000,0.5,75086,75209,0.260578,1200,0,0.0
ID,1000,4,0.1,0.2,CHIM_1.0e-9,2,100000,0.5,75157,75258,0.2606501,1200,0,0.0
ID,1000,4,0.1,0.2,CHI_1.0,2,100000,0.5,74831,75321,0.3746173,1200,5,0.0
ID,1000,4,0.1,0.2,CHI_0.1,2,100000,0.5,74756,75259,0.4211641,1200,7,0.0
ID,1000,4,0.1,0.2,CHI_0.01,2,100000,0.5,75085,75220,0.298434,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.001,2,100000,0.5,75084,75220,0.2980271,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_0.0001,2,100000,0.5,75111,75247,0.2988691,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-5,2,100000,0.5,75114,75236,0.2987881,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-6,2,100000,0.5,75107,75253,0.2985067,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-7,2,100000,0.5,75072,75206,0.2975787,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-8,2,100000,0.5,75086,75209,0.2973687,1200,1,0.0
ID,1000,4,0.1,0.2,CHI_1.0e-9,2,100000,0.5,75157,75258,0.2984545,1200,1,0.0
ID,1000,4,0.1,0.2,GP,2,100000,0.5,76045,75999,0.0863896,1200,0,0.0
ID,1000,4,0.1,0.2,GS,2,100000,0.5,76295,76207,0.0236359,1200,0,0.0
ID,1000,4,0.1,0.2,BS,2,100000,0.5,75203,75265,0.0186565,1200,0,0.0
ID,1000,4,0.1,0.2,RND,2,100000,0.5,96071,95963,0.2622807,1200,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0,3,20000,0.5,12787,12827,0.2438153,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.1,3,20000,0.5,12801,12839,0.2423375,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.01,3,20000,0.5,12806,12836,0.2425616,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.001,3,20000,0.5,12801,12840,0.2424256,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.0001,3,20000,0.5,12810,12845,0.2421429,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-5,3,20000,0.5,12804,12840,0.2420036,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-6,3,20000,0.5,12819,12851,0.2427402,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-7,3,20000,0.5,12814,12845,0.2425694,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-8,3,20000,0.5,12813,12845,0.24237,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-9,3,20000,0.5,12810,12830,0.2425674,1000,0,0.0
ID,1000,2,0.0,0.0,CHI_1.0,3,20000,0.5,12776,12826,0.2444157,1000,2,0.0
ID,1000,2,0.0,0.0,CHI_0.1,3,20000,0.5,12776,12826,0.2448516,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_0.01,3,20000,0.5,12776,12826,0.2453769,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_0.001,3,20000,0.5,12776,12826,0.2464819,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_0.0001,3,20000,0.5,12776,12826,0.2450026,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-5,3,20000,0.5,12776,12826,0.2452373,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-6,3,20000,0.5,12776,12826,0.2454932,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-7,3,20000,0.5,12776,12826,0.245549,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-8,3,20000,0.5,12776,12826,0.2460614,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-9,3,20000,0.5,12776,12826,0.2451841,1000,3,0.0
ID,1000,2,0.0,0.0,GP,3,20000,0.5,12854,12813,0.1073187,1000,0,0.0
ID,1000,2,0.0,0.0,GS,3,20000,0.5,13155,13122,0.0094234,1000,0,0.0
ID,1000,2,0.0,0.0,BS,3,20000,0.5,13155,13122,0.0097132,1000,0,0.0
ID,1000,2,0.0,0.0,RND,3,20000,0.5,15481,15537,0.0128212,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0,3,40000,0.5,25588,25660,0.2451628,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.1,3,40000,0.5,25586,25664,0.2452115,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.01,3,40000,0.5,25586,25664,0.2450962,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.001,3,40000,0.5,25583,25671,0.2449266,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.0001,3,40000,0.5,25587,25662,0.2453849,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-5,3,40000,0.5,25587,25662,0.2448616,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-6,3,40000,0.5,25583,25671,0.2450663,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-7,3,40000,0.5,25583,25673,0.2445722,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-8,3,40000,0.5,25583,25673,0.2453261,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-9,3,40000,0.5,25583,25673,0.2451806,1000,0,0.0
ID,1000,2,0.0,0.0,CHI_1.0,3,40000,0.5,25577,25675,0.2482216,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_0.1,3,40000,0.5,25577,25675,0.2477794,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_0.01,3,40000,0.5,25577,25675,0.2484655,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_0.001,3,40000,0.5,25583,25671,0.2461631,1000,1,0.0
ID,1000,2,0.0,0.0,CHI_0.0001,3,40000,0.5,25577,25675,0.2483761,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-5,3,40000,0.5,25577,25675,0.2477557,1000,3,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-6,3,40000,0.5,25583,25671,0.2469556,1000,1,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-7,3,40000,0.5,25583,25673,0.2466249,1000,1,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-8,3,40000,0.5,25583,25673,0.2462109,1000,1,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-9,3,40000,0.5,25583,25673,0.2465202,1000,1,0.0
ID,1000,2,0.0,0.0,GP,3,40000,0.5,25675,25690,0.1108877,1000,0,0.0
ID,1000,2,0.0,0.0,GS,3,40000,0.5,25891,25897,0.0112736,1000,0,0.0
ID,1000,2,0.0,0.0,BS,3,40000,0.5,25891,25897,0.0114692,1000,0,0.0
ID,1000,2,0.0,0.0,RND,3,40000,0.5,30946,31002,0.0135424,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0,3,60000,0.5,38400,38607,0.2469679,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.1,3,60000,0.5,38400,38607,0.2469354,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.01,3,60000,0.5,38400,38607,0.2471381,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.001,3,60000,0.5,38400,38607,0.2472047,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.0001,3,60000,0.5,38400,38614,0.2472824,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-5,3,60000,0.5,38397,38618,0.2465967,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-6,3,60000,0.5,38406,38623,0.2466959,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-7,3,60000,0.5,38416,38616,0.2468354,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-8,3,60000,0.5,38416,38616,0.2470764,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-9,3,60000,0.5,38416,38616,0.2469578,1000,0,0.0
ID,1000,2,0.0,0.0,CHI_1.0,3,60000,0.5,38365,38633,0.2518825,1000,5,0.0
ID,1000,2,0.0,0.0,CHI_0.1,3,60000,0.5,38365,38633,0.2521891,1000,5,0.0
ID,1000,2,0.0,0.0,CHI_0.01,3,60000,0.5,38365,38633,0.2519947,1000,5,0.0
ID,1000,2,0.0,0.0,CHI_0.001,3,60000,0.5,38365,38633,0.2522262,1000,5,0.0
ID,1000,2,0.0,0.0,CHI_0.0001,3,60000,0.5,38378,38622,0.2494204,1000,2,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-5,3,60000,0.5,38365,38633,0.2521149,1000,5,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-6,3,60000,0.5,38378,38622,0.2499472,1000,2,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-7,3,60000,0.5,38365,38633,0.2519105,1000,5,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-8,3,60000,0.5,38365,38633,0.2518095,1000,5,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-9,3,60000,0.5,38365,38633,0.2516388,1000,5,0.0
ID,1000,2,0.0,0.0,GP,3,60000,0.5,38658,38874,0.127111,1000,0,0.0
ID,1000,2,0.0,0.0,GS,3,60000,0.5,38660,38851,0.0129757,1000,0,0.0
ID,1000,2,0.0,0.0,BS,3,60000,0.5,38660,38851,0.0127641,1000,0,0.0
ID,1000,2,0.0,0.0,RND,3,60000,0.5,46525,46710,0.0139964,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0,3,80000,0.5,51094,51181,0.248806,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.1,3,80000,0.5,51094,51181,0.2489079,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.01,3,80000,0.5,51110,51187,0.2491124,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.001,3,80000,0.5,51110,51187,0.248604,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.0001,3,80000,0.5,51110,51187,0.2490498,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-5,3,80000,0.5,51127,51165,0.248902,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-6,3,80000,0.5,51128,51187,0.2489266,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-7,3,80000,0.5,51128,51187,0.2490059,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-8,3,80000,0.5,51128,51187,0.2490323,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0e-9,3,80000,0.5,51128,51187,0.2486131,1000,0,0.0
ID,1000,2,0.0,0.0,CHI_1.0,3,80000,0.5,51094,51181,0.2510793,1000,1,0.0
ID,1000,2,0.0,0.0,CHI_0.1,3,80000,0.5,51094,51181,0.2506984,1000,1,0.0
ID,1000,2,0.0,0.0,CHI_0.01,3,80000,0.5,51081,51200,0.254379,1000,4,0.0
ID,1000,2,0.0,0.0,CHI_0.001,3,80000,0.5,51081,51200,0.2542281,1000,4,0.0
ID,1000,2,0.0,0.0,CHI_0.0001,3,80000,0.5,51081,51200,0.2534875,1000,4,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-5,3,80000,0.5,51081,51200,0.2539134,1000,4,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-6,3,80000,0.5,51081,51200,0.2537598,1000,4,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-7,3,80000,0.5,51081,51200,0.2539812,1000,4,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-8,3,80000,0.5,51081,51200,0.2538384,1000,4,0.0
ID,1000,2,0.0,0.0,CHI_1.0e-9,3,80000,0.5,51081,51200,0.2536556,1000,4,0.0
ID,1000,2,0.0,0.0,GP,3,80000,0.5,51360,51385,0.1194173,1000,0,0.0
ID,1000,2,0.0,0.0,GS,3,80000,0.5,51292,51301,0.0142826,1000,0,0.0
ID,1000,2,0.0,0.0,BS,3,80000,0.5,51292,51301,0.01459,1000,0,0.0
ID,1000,2,0.0,0.0,RND,3,80000,0.5,62034,61963,0.0153075,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_1.0,3,100000,0.5,63843,64153,0.2511018,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.1,3,100000,0.5,63843,64153,0.2506287,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.01,3,100000,0.5,63849,64167,0.2511178,1000,0,0.0
ID,1000,2,0.0,0.0,CHIM_0.001,3,100000,0.5,63849,64167,0.2504515,1000,0,0.0
