wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
2.0,60000.0,0.0,1.151877e6,1.136277e6,1.464792e6,1.464792e6,1.545692e6
2.0,60000.0,0.0,1.153774e6,1.125913e6,1.422256e6,1.422256e6,1.532036e6
3.0,60000.0,0.0,1.232201e6,1.204246e6,1.80242e6,1.80242e6,1.864318e6
3.0,60000.0,0.0,1.22346e6,1.200543e6,1.781887e6,1.781887e6,1.860992e6
3.0,60000.0,0.0,1.240732e6,1.191891e6,1.755259e6,1.755259e6,1.850986e6
4.0,60000.0,0.0,1.255408e6,1.233115e6,1.989867e6,1.989867e6,2.062971e6
4.0,60000.0,0.0,1.253135e6,1.22938e6,1.965417e6,1.965417e6,2.060331e6
4.0,60000.0,0.0,1.27471e6,1.225784e6,1.937269e6,1.937269e6,2.052152e6
2.0,66000.0,6000.0,1.113356e6,1.111261e6,1.390055e6,1.422232e6,1.499678e6
2.0,66000.0,6000.0,1.110472e6,1.1056e6,1.357922e6,1.384521e6,1.493463e6
2.0,66000.0,6000.0,1.099168e6,1.09506e6,1.312804e6,1.335076e6,1.474177e6
3.0,66000.0,6000.0,1.187364e6,1.18025e6,1.647316e6,1.731106e6,1.8018e6
3.0,66000.0,6000.0,1.185352e6,1.15877e6,1.628658e6,1.691412e6,1.799318e6
3.0,66000.0,6000.0,1.163475e6,1.155475e6,1.604121e6,1.643497e6,1.790108e6
