dependency,skus,wareh,diff,buffer,weight_mode,mode,benchiter,orders,train_test,parcel_train,parcel_test,flexibility,duration,cap_used,local_search,gap
MD-SF,10000,2,0.0,0.2,frequency,GP,1,100000,0.5,15969,16891,0.6992,0.15011426,11934,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,GS,1,100000,0.5,19101,21184,0.612,0.117824138,11825,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,BS,1,100000,0.5,25618,25510,0.513,0.674036941,12298,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,EMCI,1,100000,0.5,25889,25944,0.504,10.525695066,12255,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,RND,1,100000,0.5,25995,25964,0.5013,0.173485016,12255,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,GO,1,200000,0.5,41858,43428,0.6124,25.389836144,11755,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,GP,1,200000,0.5,29267,30167,0.735,0.17841987,11800,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,GS,1,200000,0.5,42704,43627,0.6074,0.129575385,11876,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,BS,1,200000,0.5,51202,51062,0.5126,0.671479415,12289,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,EMCI,1,200000,0.5,51504,51126,0.5131,10.205126302,12342,0,0.0
MD-SF,10000,2,0.0,0.2,frequency,RND,1,200000,0.5,52055,51914,0.5011,0.323418367,12342,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,GO,1,20000,0.5,3263,5348,0.4868,1.331269328,11371,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,GP,1,20000,0.5,3352,4147,0.6104,0.114328222,11812,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,GS,1,20000,0.5,3842,5055,0.5121,0.072292335,11630,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,BS,1,20000,0.5,4557,4886,0.531,0.549093572,12146,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,EMCI,1,20000,0.5,4650,4652,0.5582,9.996771837,12319,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,RND,1,20000,0.5,4797,4661,0.5517,0.04744962,12319,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,GO,1,100000,0.5,19755,21196,0.6308,9.478365762,11739,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,GP,1,100000,0.5,14982,15230,0.7424,0.136327406,11896,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,GS,1,100000,0.5,21035,21876,0.6037,0.095702736,11836,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,BS,1,100000,0.5,23459,23230,0.5596,0.617303141,12301,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,EMCI,1,100000,0.5,23849,23877,0.5462,9.75804628,12275,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,RND,1,100000,0.5,23796,23534,0.5486,0.12349895,12275,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,GO,1,200000,0.5,39457,41201,0.6504,25.24498348,11787,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,GP,1,200000,0.5,28922,28910,0.7586,0.166623829,11815,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,GS,1,200000,0.5,41373,42021,0.6342,0.11162811,11884,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,BS,1,200000,0.5,46526,46478,0.5587,0.607026009,12290,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,EMCI,1,200000,0.5,47269,46616,0.5586,9.885825977,12330,0,0.0
MD-SF,10000,2,0.2,0.2,frequency,RND,1,200000,0.5,47778,47513,0.5441,0.247612583,12330,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,GO,1,20000,0.5,7635,10244,0.2283,1.324373677,11474,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,GP,1,20000,0.5,7667,10150,0.2232,0.094629723,11590,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,GS,1,20000,0.5,5380,10044,0.2322,0.077423718,11567,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,BS,1,20000,0.5,7442,10728,0.2157,0.383414013,12146,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,EMCI,1,20000,0.5,11199,11205,0.1977,4.22419178,12304,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,RND,1,20000,0.5,10677,10648,0.199,0.208249207,12304,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,GO,1,100000,0.5,44575,47385,0.2943,9.218805244,11824,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,GP,1,100000,0.5,39516,42063,0.3477,0.119336675,11787,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,GS,1,100000,0.5,36128,40036,0.3764,0.102277364,11877,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,BS,1,100000,0.5,52336,53644,0.2168,0.435756698,12261,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,EMCI,1,100000,0.5,55632,56027,0.201,4.113450944,12304,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,RND,1,100000,0.5,53204,53298,0.1977,0.556769737,12304,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,GO,1,200000,0.5,90979,93099,0.306,25.054302298,11859,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,GP,1,200000,0.5,73691,75557,0.4118,0.220204206,11866,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,GS,1,200000,0.5,58705,62454,0.4844,0.159107705,12078,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,BS,1,200000,0.5,109523,109394,0.2075,0.529084109,12294,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,EMCI,1,200000,0.5,111834,111156,0.2038,4.781424735,12426,0,0.0
MD-SF,10000,4,0.0,0.2,frequency,RND,1,200000,0.5,106651,106374,0.1979,1.061057827,12426,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,GO,1,20000,0.5,7378,10247,0.2227,1.315505979,11442,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,GP,1,20000,0.5,7494,9738,0.2371,0.092466917,11490,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,GS,1,20000,0.5,6638,10596,0.2071,0.075973228,11571,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,BS,1,20000,0.5,8700,11134,0.198,0.440080226,12135,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,EMCI,1,20000,0.5,10865,11098,0.1992,4.054877685,12244,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,RND,1,20000,0.5,10512,10608,0.2029,0.20436368,12244,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,GO,1,100000,0.5,43416,46310,0.2933,9.282979015,11827,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,GP,1,100000,0.5,38752,40612,0.3614,0.138577265,11831,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,GS,1,100000,0.5,45100,46343,0.2877,0.115327777,11792,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,BS,1,100000,0.5,54174,54284,0.2136,0.475636883,12281,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,EMCI,1,100000,0.5,54865,55063,0.2062,4.274458482,12303,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,RND,1,100000,0.5,52793,52697,0.2055,0.595756626,12303,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,GO,1,200000,0.5,88263,91384,0.3002,25.365972374,11881,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,GP,1,200000,0.5,73182,75184,0.4082,0.169977709,11881,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,GS,1,200000,0.5,90501,91114,0.3025,0.129798443,11858,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,BS,1,200000,0.5,108477,108504,0.2141,0.531123173,12289,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,EMCI,1,200000,0.5,109925,109773,0.2099,4.351745573,12370,0,0.0
MD-SF,10000,4,0.2,0.2,frequency,RND,1,200000,0.5,105531,105748,0.2032,1.174857208,12370,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,GO,1,20000,0.5,10268,13550,0.1126,1.245080574,10192,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,GP,1,20000,0.5,11138,13239,0.1157,0.032697736,10001,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,GS,1,20000,0.5,6639,12372,0.1526,0.074307394,11589,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,BS,1,20000,0.5,8563,13246,0.1384,0.45164339,12100,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,EMCI,1,20000,0.5,13689,13784,0.122,2.568543383,12310,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,RND,1,20000,0.5,13150,13203,0.1222,1.179107348,12310,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,GO,1,100000,0.5,55157,57899,0.2152,9.253046445,11799,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,GP,1,100000,0.5,51941,55246,0.2399,0.129568392,11808,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,GS,1,100000,0.5,41054,46135,0.3293,0.110232503,11866,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,BS,1,100000,0.5,60000,63270,0.1572,0.437644739,12295,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,EMCI,1,100000,0.5,68265,68537,0.1279,2.617944642,12350,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,RND,1,100000,0.5,65379,65668,0.1218,2.486357915,12350,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,GO,1,200000,0.5,111857,114390,0.2272,24.694824491,11833,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,GP,1,200000,0.5,99461,102888,0.2776,0.178349047,11820,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,GS,1,200000,0.5,91306,94915,0.337,0.135372546,11900,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,BS,1,200000,0.5,123318,125305,0.1594,0.484896857,12251,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,EMCI,1,200000,0.5,137335,136620,0.1268,2.729932897,12359,0,0.0
MD-SF,10000,6,0.0,0.2,frequency,RND,1,200000,0.5,131258,131039,0.123,5.880591385,12359,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,GO,1,20000,0.5,9816,13363,0.1129,1.27038711,10482,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,GP,1,20000,0.5,10621,12619,0.1289,0.05220644,10348,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,GS,1,20000,0.5,8044,12744,0.1381,0.076668141,11632,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,BS,1,20000,0.5,9967,13469,0.1329,0.400827628,12052,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,EMCI,1,20000,0.5,13546,13682,0.1274,2.646895452,12230,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,RND,1,20000,0.5,13087,13084,0.1266,1.294595767,12230,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,GO,1,100000,0.5,59796,63214,0.1424,9.240527158,10375,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,GP,1,100000,0.5,56414,59044,0.1769,0.086445686,10364,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,GS,1,100000,0.5,54452,56855,0.2287,0.105863389,11860,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,BS,1,100000,0.5,66813,67456,0.1299,0.439937959,12257,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,EMCI,1,100000,0.5,68054,68090,0.1279,2.572106374,12281,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,RND,1,100000,0.5,65368,65414,0.1254,2.651858399,12281,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,GO,1,200000,0.5,122222,126086,0.1436,24.352783964,10382,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,GP,1,200000,0.5,106961,110981,0.2066,0.108855079,10360,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,GS,1,200000,0.5,111325,113437,0.2275,0.150410556,11851,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,BS,1,200000,0.5,134587,134845,0.1311,0.52595456,12284,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,EMCI,1,200000,0.5,135770,136141,0.1291,2.978742424,12405,0,0.0
MD-SF,10000,6,0.2,0.2,frequency,RND,1,200000,0.5,130319,130861,0.1252,6.32206849,12405,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,GO,1,20000,0.5,10886,14605,0.0921,1.261950759,10557,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,GP,1,20000,0.5,12004,14476,0.0879,0.052248499,10412,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,GS,1,20000,0.5,7414,13448,0.132,0.08088061,11625,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,BS,1,20000,0.5,9226,14369,0.1019,0.406052556,12084,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,EMCI,1,20000,0.5,15073,15153,0.089,1.969612514,12247,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,RND,1,20000,0.5,14592,14544,0.0876,9.543821748,12247,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,GO,1,100000,0.5,67146,70788,0.1087,9.041999792,10472,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,GP,1,100000,0.5,64429,68141,0.1257,0.115461087,10452,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,GS,1,100000,0.5,44535,49979,0.3035,0.108435703,11922,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,BS,1,100000,0.5,63286,68574,0.1225,0.437199133,12198,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,EMCI,1,100000,0.5,75244,75592,0.0907,1.796617647,12230,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,RND,1,100000,0.5,72486,72622,0.089,17.79501071,12230,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,GO,1,200000,0.5,137408,140903,0.1103,25.075332885,10483,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,GP,1,200000,0.5,121862,125801,0.1617,0.167018129,10452,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,GS,1,200000,0.5,86529,90804,0.3528,0.19226346,11909,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,BS,1,200000,0.5,133442,136681,0.1274,0.499893129,12149,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,EMCI,1,200000,0.5,151254,150928,0.0906,1.973782635,12336,0,0.0
MD-SF,10000,8,0.0,0.2,frequency,RND,1,200000,0.5,145612,145483,0.0881,33.908899925,12336,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,GO,1,20000,0.5,10505,14319,0.1024,1.290522227,10737,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,GP,1,20000,0.5,11559,14025,0.1047,0.058662937,10613,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,GS,1,20000,0.5,8574,14080,0.1082,0.079859455,11658,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,BS,1,20000,0.5,10574,14747,0.098,0.407455958,12128,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,EMCI,1,20000,0.5,14864,15090,0.0917,2.037119316,12485,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,RND,1,20000,0.5,14371,14514,0.09,10.41101893,12485,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,GO,1,100000,0.5,64844,68418,0.1282,9.041886529,10759,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,GP,1,100000,0.5,61444,64635,0.1516,0.107672692,10712,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,GS,1,100000,0.5,58018,61455,0.2018,0.102299587,11856,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,BS,1,100000,0.5,72497,74105,0.0953,0.528793704,12108,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,EMCI,1,100000,0.5,75187,75332,0.0883,1.771962003,12158,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,RND,1,100000,0.5,72479,72414,0.0911,17.220484877,12158,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,GO,1,200000,0.5,132878,136130,0.1326,24.883994259,10770,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,GP,1,200000,0.5,118789,122288,0.1748,0.1296367,10722,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,GS,1,200000,0.5,119235,121050,0.2114,0.168797445,11859,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,BS,1,200000,0.5,148591,148506,0.0953,0.496445534,12180,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,EMCI,1,200000,0.5,150334,150230,0.0921,2.109082714,12294,0,0.0
MD-SF,10000,8,0.2,0.2,frequency,RND,1,200000,0.5,145019,144762,0.0904,29.074962987,12294,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,GO,1,20000,0.5,11399,15104,0.0839,1.270298262,10730,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,GP,1,20000,0.5,12434,15151,0.0811,0.064601353,10617,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,GS,1,20000,0.5,7702,13778,0.1256,0.083918747,11696,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,BS,1,20000,0.5,9494,14995,0.0894,0.439071394,11838,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,EMCI,1,20000,0.5,16112,16042,0.0744,1.325003468,12043,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,RND,1,20000,0.5,15578,15395,0.0698,54.621892449,12043,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,GO,1,100000,0.5,69193,73577,0.1052,9.065101073,10736,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,GP,1,100000,0.5,66217,70157,0.125,0.103991599,10711,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,GS,1,100000,0.5,46306,52298,0.29,0.122913683,11891,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,BS,1,100000,0.5,61161,66865,0.1383,0.567083437,12063,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,EMCI,1,100000,0.5,79736,80291,0.0714,1.532653191,12196,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,RND,1,100000,0.5,76995,77425,0.0692,70.003775088,12196,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,GO,1,200000,0.5,140706,144481,0.1145,24.330578843,10762,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,GP,1,200000,0.5,127700,131816,0.1522,0.20917325,10728,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,GS,1,200000,0.5,89707,95022,0.3517,0.138917453,11907,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,BS,1,200000,0.5,132381,137379,0.1243,0.643351157,11967,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,EMCI,1,200000,0.5,159898,159717,0.0706,1.675401068,12181,0,0.0
MD-SF,10000,10,0.0,0.2,frequency,RND,1,200000,0.5,154466,154311,0.0699,115.81275575,12181,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,GO,1,20000,0.5,11686,15589,0.0703,1.209660443,10196,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,GP,1,20000,0.5,12991,15197,0.0729,0.038514865,10031,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,GS,1,20000,0.5,9152,14838,0.0887,0.078143037,11626,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,BS,1,20000,0.5,10897,15573,0.0819,0.418155171,12036,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,EMCI,1,20000,0.5,15880,15896,0.0743,1.558410312,12358,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,RND,1,20000,0.5,15413,15404,0.0708,53.345276178,12358,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,GO,1,100000,0.5,72067,76167,0.0731,8.597939863,10031,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,GP,1,100000,0.5,69207,72820,0.0904,0.084807494,10028,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,GS,1,100000,0.5,59768,63888,0.1951,0.103718327,11878,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,BS,1,100000,0.5,74443,77766,0.0816,0.47828032,12127,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,EMCI,1,100000,0.5,79493,79774,0.0715,1.526101214,12158,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,RND,1,100000,0.5,76996,77144,0.0707,76.09593312,12158,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,GO,1,200000,0.5,148301,152456,0.072,23.765450102,10026,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,GP,1,200000,0.5,135220,139206,0.1082,0.116426427,10024,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,GS,1,200000,0.5,125354,128571,0.1883,0.131277888,11867,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,BS,1,200000,0.5,157009,158431,0.0736,0.497800485,12122,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,EMCI,1,200000,0.5,159113,159462,0.0721,1.325358644,12320,0,0.0
MD-SF,10000,10,0.2,0.2,frequency,RND,1,200000,0.5,154059,154389,0.0711,82.002543347,12320,0,0.0
MD-SF,10000,2,0.0,0.2,random,GO,1,20000,0.5,2726,4788,0.5566,1.63276251,12208,0,0.0
MD-SF,10000,2,0.0,0.2,random,GP,1,20000,0.5,2534,4203,0.6256,0.352436983,12432,0,0.0
MD-SF,10000,2,0.0,0.2,random,GS,1,20000,0.5,1648,4284,0.6159,1.224044295,12402,0,0.0
MD-SF,10000,2,0.0,0.2,random,BS,1,20000,0.5,2728,3948,0.6726,1.189781074,13332,0,0.0
MD-SF,10000,2,0.0,0.2,random,EMCI,1,20000,0.5,2771,3754,0.7103,15.687569655,13562,0,0.0
MD-SF,10000,2,0.0,0.2,random,RND,1,20000,0.5,5208,5181,0.5025,0.559033191,13562,0,0.0
MD-SF,10000,2,0.0,0.2,random,GO,1,100000,0.5,18706,21207,0.6316,9.267333697,12525,0,0.0
MD-SF,10000,2,0.0,0.2,random,GP,1,100000,0.5,14704,16570,0.7462,0.181202257,12686,0,0.0
MD-SF,10000,2,0.0,0.2,random,GS,1,100000,0.5,12891,15002,0.7719,0.152122336,12381,0,0.0
MD-SF,10000,2,0.0,0.2,random,BS,1,100000,0.5,14906,16443,0.775,0.85041974,13899,0,0.0
MD-SF,10000,2,0.0,0.2,random,EMCI,1,100000,0.5,15777,16894,0.766,15.953822111,13892,0,0.0
MD-SF,10000,2,0.0,0.2,random,RND,1,100000,0.5,26081,25981,0.501,0.165721327,13892,0,0.0
MD-SF,10000,2,0.0,0.2,random,GO,1,200000,0.5,38452,41356,0.645,24.220181672,12648,0,0.0
MD-SF,10000,2,0.0,0.2,random,GP,1,200000,0.5,27447,29471,0.7929,0.240302745,12740,0,0.0
MD-SF,10000,2,0.0,0.2,random,GS,1,200000,0.5,25149,26781,0.8278,0.172025368,12395,0,0.0
MD-SF,10000,2,0.0,0.2,random,BS,1,200000,0.5,29272,31156,0.7951,0.884014829,14012,0,0.0
MD-SF,10000,2,0.0,0.2,random,EMCI,1,200000,0.5,31918,33118,0.7761,15.622026556,13994,0,0.0
MD-SF,10000,2,0.0,0.2,random,RND,1,200000,0.5,52109,51948,0.5013,0.325058633,13994,0,0.0
MD-SF,10000,2,0.2,0.2,random,GO,1,20000,0.5,1938,4220,0.6164,1.366724345,12151,0,0.0
MD-SF,10000,2,0.2,0.2,random,GP,1,20000,0.5,1753,3619,0.6772,0.128476364,12149,0,0.0
MD-SF,10000,2,0.2,0.2,random,GS,1,20000,0.5,2038,3942,0.6472,0.112434051,12330,0,0.0
MD-SF,10000,2,0.2,0.2,random,BS,1,20000,0.5,2196,3613,0.7018,0.746514543,13341,0,0.0
MD-SF,10000,2,0.2,0.2,random,EMCI,1,20000,0.5,2030,3228,0.7559,14.109332813,13562,0,0.0
MD-SF,10000,2,0.2,0.2,random,RND,1,20000,0.5,4584,4534,0.5619,0.050243138,13562,0,0.0
MD-SF,10000,2,0.2,0.2,random,GO,1,100000,0.5,16326,18655,0.691,9.259685565,12451,0,0.0
MD-SF,10000,2,0.2,0.2,random,GP,1,100000,0.5,11352,13117,0.8154,0.15612973,12394,0,0.0
MD-SF,10000,2,0.2,0.2,random,GS,1,100000,0.5,12044,14856,0.7794,0.135991847,12410,0,0.0
MD-SF,10000,2,0.2,0.2,random,BS,1,100000,0.5,10830,13131,0.839,0.824383857,13893,0,0.0
MD-SF,10000,2,0.2,0.2,random,EMCI,1,100000,0.5,12724,14269,0.816,15.146019257,13886,0,0.0
MD-SF,10000,2,0.2,0.2,random,RND,1,100000,0.5,22704,22886,0.5577,0.143133289,13886,0,0.0
MD-SF,10000,2,0.2,0.2,random,GO,1,200000,0.5,34029,36537,0.7093,24.559784018,12550,0,0.0
MD-SF,10000,2,0.2,0.2,random,GP,1,200000,0.5,23148,24318,0.8527,0.226168841,12394,0,0.0
MD-SF,10000,2,0.2,0.2,random,GS,1,200000,0.5,24232,27490,0.82,0.202729787,12378,0,0.0
MD-SF,10000,2,0.2,0.2,random,BS,1,200000,0.5,21779,24265,0.8649,0.833934737,14019,0,0.0
MD-SF,10000,2,0.2,0.2,random,EMCI,1,200000,0.5,25876,27583,0.8311,15.935203968,14001,0,0.0
MD-SF,10000,2,0.2,0.2,random,RND,1,200000,0.5,45623,45922,0.5563,0.282531083,14001,0,0.0
MD-SF,10000,4,0.0,0.2,random,GO,1,20000,0.5,7082,9745,0.2517,1.342291728,12026,0,0.0
MD-SF,10000,4,0.0,0.2,random,GP,1,20000,0.5,7026,9272,0.2773,0.115935677,11998,0,0.0
MD-SF,10000,4,0.0,0.2,random,GS,1,20000,0.5,4496,9205,0.2927,0.114914773,12364,0,0.0
MD-SF,10000,4,0.0,0.2,random,BS,1,20000,0.5,6284,8967,0.377,0.865430108,15386,0,0.0
MD-SF,10000,4,0.0,0.2,random,EMCI,1,20000,0.5,7896,9064,0.3787,8.495734123,15503,0,0.0
MD-SF,10000,4,0.0,0.2,random,RND,1,20000,0.5,10665,10672,0.1976,0.247716798,15503,0,0.0
MD-SF,10000,4,0.0,0.2,random,GO,1,100000,0.5,42392,45517,0.3083,9.077503459,12086,0,0.0
MD-SF,10000,4,0.0,0.2,random,GP,1,100000,0.5,37900,40763,0.3605,0.14669016,12072,0,0.0
MD-SF,10000,4,0.0,0.2,random,GS,1,100000,0.5,21930,25547,0.6248,0.137569767,12500,0,0.0
MD-SF,10000,4,0.0,0.2,random,BS,1,100000,0.5,38812,41379,0.4289,0.982490054,16142,0,0.0
MD-SF,10000,4,0.0,0.2,random,EMCI,1,100000,0.5,42178,43805,0.4056,9.915080567,16087,0,0.0
MD-SF,10000,4,0.0,0.2,random,RND,1,100000,0.5,53201,53334,0.1969,0.716256493,16087,0,0.0
MD-SF,10000,4,0.0,0.2,random,GO,1,200000,0.5,86553,88576,0.3303,24.376834674,12085,0,0.0
MD-SF,10000,4,0.0,0.2,random,GP,1,200000,0.5,75970,77589,0.3916,0.222956206,12061,0,0.0
MD-SF,10000,4,0.0,0.2,random,GS,1,200000,0.5,49291,52971,0.6201,0.16960536,12388,0,0.0
MD-SF,10000,4,0.0,0.2,random,BS,1,200000,0.5,78033,80133,0.4473,1.133217634,16411,0,0.0
MD-SF,10000,4,0.0,0.2,random,EMCI,1,200000,0.5,84592,85769,0.4227,10.308363066,16368,0,0.0
MD-SF,10000,4,0.0,0.2,random,RND,1,200000,0.5,106607,106151,0.1983,1.039205278,16368,0,0.0
MD-SF,10000,4,0.2,0.2,random,GO,1,20000,0.5,7063,10293,0.2025,1.282056964,10371,0,0.0
MD-SF,10000,4,0.2,0.2,random,GP,1,20000,0.5,7204,9390,0.2479,0.030280363,10000,0,0.0
