wareh,capacity,buffer,QMK,CHI,CHILOC,KLINKQMK,GP,GS,BS,RND
3.0,9600.0,1600.0,15317.0,15244.0,15260.0,0.0,15217.0,15315.0,15234.0,17428.0
3.0,9600.0,1600.0,14978.0,14760.0,14890.0,0.0,14862.0,14677.0,14713.0,17408.0
3.0,9600.0,1600.0,14490.0,14275.0,14359.0,0.0,14561.0,14173.0,14144.0,17312.0
4.0,9600.0,1600.0,17447.0,17350.0,17400.0,0.0,17185.0,17223.0,17397.0,19364.0
4.0,9600.0,1600.0,17210.0,16867.0,17018.0,0.0,16745.0,16716.0,16888.0,19355.0
4.0,9600.0,1600.0,16926.0,16579.0,16579.0,0.0,16325.0,16241.0,16397.0,19290.0
2.0,9000.0,0.0,13945.0,13953.0,13938.0,13945.0,14165.0,13967.0,13967.0,15536.0
2.0,9000.0,0.0,14555.0,13479.0,13370.0,14555.0,13495.0,13341.0,13341.0,15498.0
2.0,9000.0,0.0,15062.0,15560.0,12822.0,15062.0,12811.0,12792.0,12792.0,15358.0
3.0,9000.0,0.0,16957.0,18243.0,17058.0,16957.0,16871.0,16895.0,16895.0,18738.0
3.0,9000.0,0.0,16480.0,18414.0,16861.0,16480.0,16503.0,16318.0,16318.0,18697.0
3.0,9000.0,0.0,15942.0,16024.0,15977.0,15942.0,16111.0,15847.0,15847.0,18595.0
4.0,9000.0,0.0,19038.0,19873.0,19122.0,19038.0,18921.0,19078.0,19078.0,20764.0
4.0,9000.0,0.0,19066.0,20075.0,18981.0,19066.0,18467.0,18443.0,18443.0,20733.0
4.0,9000.0,0.0,18323.0,19530.0,18465.0,18323.0,17994.0,17993.0,17993.0,20657.0
2.0,9900.0,900.0,13158.0,13247.0,13190.0,0.0,13267.0,13159.0,13104.0,15044.0
2.0,9900.0,900.0,12606.0,12742.0,12599.0,0.0,12559.0,12575.0,12557.0,14982.0
2.0,9900.0,900.0,14283.0,12051.0,12047.0,0.0,12000.0,12003.0,11994.0,14787.0
3.0,9900.0,900.0,16332.0,16969.0,16282.0,0.0,16108.0,16047.0,16086.0,18110.0
3.0,9900.0,900.0,15798.0,16661.0,16054.0,0.0,15779.0,15536.0,15591.0,18088.0
3.0,9900.0,900.0,15229.0,16183.0,15180.0,0.0,15409.0,15031.0,15075.0,17982.0
4.0,9900.0,900.0,18374.0,18840.0,18311.0,0.0,18068.0,18187.0,18186.0,20106.0
4.0,9900.0,900.0,18036.0,18717.0,17998.0,0.0,17630.0,17610.0,17721.0,20078.0
4.0,9900.0,900.0,17773.0,18563.0,17642.0,0.0,17198.0,17147.0,17228.0,20010.0
2.0,10800.0,1800.0,12442.0,12461.0,12387.0,0.0,12365.0,12374.0,12297.0,14496.0
2.0,10800.0,1800.0,11892.0,12018.0,11874.0,0.0,11812.0,11832.0,11797.0,14407.0
2.0,10800.0,1800.0,11427.0,11379.0,11414.0,0.0,11333.0,11387.0,11349.0,14140.0
3.0,10800.0,1800.0,15429.0,15988.0,15503.0,0.0,15436.0,15351.0,15372.0,17479.0
3.0,10800.0,1800.0,15128.0,15854.0,14978.0,0.0,15153.0,14847.0,14869.0,17463.0
3.0,10800.0,1800.0,14586.0,14326.0,14449.0,0.0,14573.0,14310.0,14305.0,17363.0
4.0,10800.0,1800.0,17568.0,17782.0,17460.0,0.0,17320.0,17430.0,17571.0,19442.0
4.0,10800.0,1800.0,17341.0,17677.0,17182.0,0.0,16914.0,16874.0,17094.0,19423.0
4.0,10800.0,1800.0,16796.0,17702.0,17008.0,0.0,16488.0,16385.0,16545.0,19365.0
