dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
HD,1000,8.0e-6,2,0.1,0.0,CHI,129074,129406,0.2721269
HD,1000,8.0e-6,2,0.1,0.0,RND,154442,154792,0.2197902
HD,1000,7.0e-6,2,0.1,0.0,CHIM,130699,131107,0.2548004
HD,1000,7.0e-6,2,0.1,0.0,CHI,129074,129406,0.2648404
HD,1000,7.0e-6,2,0.1,0.0,RND,154531,154790,0.2115172
HD,1000,6.0e-6,2,0.1,0.0,CHIM,130699,131107,0.2594272
HD,1000,6.0e-6,2,0.1,0.0,CHI,129074,129406,0.2664716
HD,1000,6.0e-6,2,0.1,0.0,RND,154512,154825,0.2142737
HD,1000,5.0e-6,2,0.1,0.0,CHIM,130699,131107,0.2572707
HD,1000,5.0e-6,2,0.1,0.0,CHI,129074,129406,0.2690055
HD,1000,5.0e-6,2,0.1,0.0,RND,154510,154794,0.21542
HD,1000,4.0e-6,2,0.1,0.0,CHIM,130699,131107,0.2551951
HD,1000,4.0e-6,2,0.1,0.0,CHI,129074,129406,0.2665617
HD,1000,4.0e-6,2,0.1,0.0,RND,154401,154748,0.2208239
HD,1000,3.0e-6,2,0.1,0.0,CHIM,130699,131107,0.2594822
HD,1000,3.0e-6,2,0.1,0.0,CHI,129074,129406,0.2665482
HD,1000,3.0e-6,2,0.1,0.0,RND,154479,154833,0.2169822
HD,1000,2.0e-6,2,0.1,0.0,CHIM,130699,131107,0.2592798
HD,1000,2.0e-6,2,0.1,0.0,CHI,129074,129406,0.2683626
HD,1000,2.0e-6,2,0.1,0.0,RND,154461,154908,0.2204498
HD,1000,1.0,2,0.2,0.0,CHIM,127577,128077,0.2661893
HD,1000,1.0,2,0.2,0.0,CHI,125891,126424,0.2657491
HD,1000,1.0,2,0.2,0.0,RND,153267,153522,0.2093756
HD,1000,0.9,2,0.2,0.0,CHIM,127577,128077,0.2567656
HD,1000,0.9,2,0.2,0.0,CHI,125891,126424,0.2728965
HD,1000,0.9,2,0.2,0.0,RND,153117,153426,0.2181498
HD,1000,0.8,2,0.2,0.0,CHIM,127577,128077,0.2647507
HD,1000,0.8,2,0.2,0.0,CHI,125891,126424,0.2714978
HD,1000,0.8,2,0.2,0.0,RND,153168,153533,0.2153421
HD,1000,0.7,2,0.2,0.0,CHIM,127577,128077,0.2604186
HD,1000,0.7,2,0.2,0.0,CHI,125891,126424,0.2759336
HD,1000,0.7,2,0.2,0.0,RND,153174,153459,0.2285221
HD,1000,0.6,2,0.2,0.0,CHIM,127577,128077,0.2544832
HD,1000,0.6,2,0.2,0.0,CHI,125891,126424,0.2683832
HD,1000,0.6,2,0.2,0.0,RND,153260,153425,0.2359232
HD,1000,0.5,2,0.2,0.0,CHIM,127577,128077,0.2727746
HD,1000,0.5,2,0.2,0.0,CHI,125891,126424,0.2658607
HD,1000,0.5,2,0.2,0.0,RND,153160,153386,0.2031709
HD,1000,0.4,2,0.2,0.0,CHIM,127577,128077,0.2593634
HD,1000,0.4,2,0.2,0.0,CHI,125891,126424,0.2816116
HD,1000,0.4,2,0.2,0.0,RND,153188,153432,0.188999
HD,1000,0.3,2,0.2,0.0,CHIM,127577,128077,0.2466746
HD,1000,0.3,2,0.2,0.0,CHI,125891,126424,0.2661282
HD,1000,0.3,2,0.2,0.0,RND,153119,153465,0.1925822
HD,1000,0.2,2,0.2,0.0,CHIM,127577,128077,0.2442935
HD,1000,0.2,2,0.2,0.0,CHI,125891,126424,0.2604052
HD,1000,0.2,2,0.2,0.0,RND,153134,153467,0.1990114
