dependency,skus,wareh,diff,buffer,weight_mode,mode,benchiter,orders,train_test,parcel_train,parcel_test,flexibility,duration,cap_used,local_search,gap
ID-SF,1000,4,0.0,0.2,frequency,CHI_1.0e-5,1,2000,0.5,605,1195,0.158,1.292081371,1094,0,0.0
ID-SF,1000,4,0.0,0.2,frequency,CHI_1.0e-5,1,10000,0.5,5448,5572,0.191,1.588636112,1212,0,0.0
ID-SF,1000,4,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,11189,11152,0.1967,1.342059072,1204,0,0.0
ID-SF,1000,4,0.2,0.2,frequency,CHI_1.0e-5,1,2000,0.5,587,1168,0.158,1.689776294,1089,0,0.0
ID-SF,1000,4,0.2,0.2,frequency,CHI_1.0e-5,1,10000,0.5,5364,5474,0.2142,1.655434345,1202,0,0.0
ID-SF,1000,4,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,10943,10961,0.2055,1.68080418,1197,0,0.0
ID-SF,1000,6,0.0,0.2,frequency,CHI_1.0e-5,1,2000,0.5,724,1408,0.105,1.629611812,1097,0,0.0
ID-SF,1000,6,0.0,0.2,frequency,CHI_1.0e-5,1,10000,0.5,6526,6823,0.1284,1.620723384,1200,0,0.0
ID-SF,1000,6,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,13741,13734,0.1196,1.453874813,1199,0,0.0
ID-SF,1000,6,0.2,0.2,frequency,CHI_1.0e-5,1,2000,0.5,739,1412,0.107,1.424872797,1089,0,0.0
ID-SF,1000,6,0.2,0.2,frequency,CHI_1.0e-5,1,10000,0.5,6629,6768,0.139,1.412691344,1228,0,0.0
ID-SF,1000,6,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,13452,13696,0.1268,1.618421587,1209,0,0.0
ID-SF,1000,8,0.0,0.2,frequency,CHI_1.0e-5,1,2000,0.5,770,1506,0.07,1.361690625,1095,0,0.0
ID-SF,1000,8,0.0,0.2,frequency,CHI_1.0e-5,1,10000,0.5,7264,7500,0.0896,1.317231594,1209,0,0.0
ID-SF,1000,8,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,15048,15080,0.0893,1.311612036,1210,0,0.0
ID-SF,1000,8,0.2,0.2,frequency,CHI_1.0e-5,1,2000,0.5,830,1535,0.066,0.845661678,1103,0,0.0
ID-SF,1000,8,0.2,0.2,frequency,CHI_1.0e-5,1,10000,0.5,7240,7481,0.0862,1.200634537,1212,0,0.0
ID-SF,1000,8,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,14877,14963,0.0956,1.182970473,1207,0,0.0
ID-SF,1000,10,0.0,0.2,frequency,CHI_1.0e-5,1,2000,0.5,889,1629,0.056,1.067199835,1094,0,0.0
ID-SF,1000,10,0.0,0.2,frequency,CHI_1.0e-5,1,10000,0.5,7622,8014,0.0664,1.151904707,1219,0,0.0
ID-SF,1000,10,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,15741,16156,0.0718,1.339474485,1207,0,0.0
ID-SF,1000,10,0.2,0.2,frequency,CHI_1.0e-5,1,2000,0.5,790,1563,0.066,1.176889039,1095,0,0.0
ID-SF,1000,10,0.2,0.2,frequency,CHI_1.0e-5,1,10000,0.5,7606,8137,0.0688,0.880764825,1222,0,0.0
ID-SF,1000,10,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,15738,16022,0.0686,1.173547352,1211,0,0.0
ID-SF,1000,2,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,208,465,0.562,5.997974316,1246,0,0.0
ID-SF,1000,2,0.0,0.2,random,CHI_1.0e-5,1,10000,0.5,1611,1792,0.7332,0.993307329,1391,0,0.0
ID-SF,1000,2,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,3137,3319,0.7688,1.228393171,1413,0,0.0
ID-SF,1000,2,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,118,439,0.586,1.209517715,1235,0,0.0
ID-SF,1000,2,0.2,0.2,random,CHI_1.0e-5,1,10000,0.5,1243,1526,0.7852,1.334047408,1388,0,0.0
ID-SF,1000,2,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,2633,2911,0.805,1.118260285,1404,0,0.0
ID-SF,1000,4,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,494,1036,0.236,1.312700437,1332,0,0.0
ID-SF,1000,4,0.0,0.2,random,CHI_1.0e-5,1,10000,0.5,4013,4216,0.4198,1.208963345,1621,0,0.0
ID-SF,1000,4,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,8165,8495,0.4176,1.535673334,1633,0,0.0
ID-SF,1000,4,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,478,1011,0.265,1.700178451,1316,0,0.0
ID-SF,1000,4,0.2,0.2,random,CHI_1.0e-5,1,10000,0.5,3775,4095,0.4268,1.267406841,1626,0,0.0
ID-SF,1000,4,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,7859,8170,0.4375,2.335196632,1632,0,0.0
ID-SF,1000,6,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,636,1273,0.167,1.626077815,1379,0,0.0
ID-SF,1000,6,0.0,0.2,random,CHI_1.0e-5,1,10000,0.5,5214,5812,0.2498,1.644944404,1711,0,0.0
ID-SF,1000,6,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,10880,11096,0.2929,1.541731115,1751,0,0.0
ID-SF,1000,6,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,630,1269,0.19,1.533168047,1397,0,0.0
ID-SF,1000,6,0.2,0.2,random,CHI_1.0e-5,1,10000,0.5,4899,5349,0.3118,1.362987658,1804,0,0.0
ID-SF,1000,6,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,10226,10633,0.3243,1.328265656,1800,0,0.0
ID-SF,1000,8,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,729,1383,0.134,1.102487577,1520,0,0.0
ID-SF,1000,8,0.0,0.2,random,CHI_1.0e-5,1,10000,0.5,5834,6238,0.2638,1.220422534,1925,0,0.0
ID-SF,1000,8,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,12271,12550,0.2546,1.224521932,1906,0,0.0
ID-SF,1000,8,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,736,1403,0.141,1.046061536,1470,0,0.0
ID-SF,1000,8,0.2,0.2,random,CHI_1.0e-5,1,10000,0.5,5756,6070,0.2466,0.818438839,1869,0,0.0
ID-SF,1000,8,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,11600,11923,0.2571,0.812210359,1918,0,0.0
ID-SF,1000,10,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,817,1520,0.11,0.886859774,1407,0,0.0
ID-SF,1000,10,0.0,0.2,random,CHI_1.0e-5,1,10000,0.5,6371,6849,0.2248,1.081443585,1963,0,0.0
ID-SF,1000,10,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,13103,13577,0.2108,1.072168422,2026,0,0.0
ID-SF,1000,10,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,748,1461,0.112,1.142009221,1468,0,0.0
ID-SF,1000,10,0.2,0.2,random,CHI_1.0e-5,1,10000,0.5,6344,6929,0.1818,0.910922298,1891,0,0.0
ID-SF,1000,10,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,12913,13408,0.2062,0.894492758,1951,0,0.0
HD-VF,10000,2,0.0,0.0,uniform,CHI_1.0e-5,1,20000,0.5,2969,4720,0.528,5.575914393,10000,0,0.0
HD-VF,10000,2,0.0,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,1641,3566,0.6434,6.108475713,10000,6,0.0
HD-VF,10000,2,0.0,0.0,uniform,CHI_1.0e-5,1,100000,0.5,15093,16364,0.6727,1.522255233,10000,0,0.0
HD-VF,10000,2,0.0,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,9538,10668,0.7866,2.014315373,10000,10,0.0
HD-VF,10000,2,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,25816,26508,0.7349,1.411715133,10000,0,0.0
HD-VF,10000,2,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,17555,18303,0.817,2.346102003,10000,18,0.0
HD-VF,10000,2,0.2,0.0,uniform,CHI_1.0e-5,1,20000,0.5,1230,3236,0.6764,1.56571473,10000,0,0.0
HD-VF,10000,2,0.2,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,1140,3204,0.6796,1.824010737,10000,6,0.0
HD-VF,10000,2,0.2,0.0,uniform,CHI_1.0e-5,1,100000,0.5,11134,12296,0.7541,1.434381118,10000,0,0.0
HD-VF,10000,2,0.2,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,6210,7306,0.8539,2.05603088,10000,13,0.0
HD-VF,10000,2,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,22974,23567,0.7643,1.320850661,10000,0,0.0
HD-VF,10000,2,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,15016,15928,0.8407,1.804898807,10000,10,0.0
HD-VF,10000,4,0.0,0.0,uniform,CHI_1.0e-5,1,20000,0.5,3442,6537,0.4521,1.493662464,10000,0,0.0
HD-VF,10000,4,0.0,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,2427,5356,0.5444,2.146980563,10000,8,0.0
HD-VF,10000,4,0.0,0.0,uniform,CHI_1.0e-5,1,100000,0.5,24911,27040,0.5169,1.581668477,10000,0,0.0
HD-VF,10000,4,0.0,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,16890,18800,0.6617,4.146317297,10000,30,0.0
HD-VF,10000,4,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,41843,43746,0.6031,1.64533684,10000,0,0.0
HD-VF,10000,4,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,31618,33523,0.6957,3.9325645390000004,10000,26,0.0
HD-VF,10000,4,0.2,0.0,uniform,CHI_1.0e-5,1,20000,0.5,3191,6205,0.4728,1.339875868,10000,0,0.0
HD-VF,10000,4,0.2,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,2186,5098,0.5636,1.904574784,10000,7,0.0
HD-VF,10000,4,0.2,0.0,uniform,CHI_1.0e-5,1,100000,0.5,24616,26557,0.5135,1.557409315,10000,0,0.0
HD-VF,10000,4,0.2,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,13597,15235,0.7194,4.47606369,10000,33,0.0
HD-VF,10000,4,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,41362,43032,0.6028,1.440764087,10000,0,0.0
HD-VF,10000,4,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,23971,25522,0.7629,4.511865246,10000,36,0.0
HD-VF,10000,6,0.0,0.0,uniform,CHI_1.0e-5,1,20000,0.5,5262,8857,0.3232,1.440140698,10000,0,0.0
HD-VF,10000,6,0.0,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,3877,7655,0.3969,2.566226858,10000,10,0.0
HD-VF,10000,6,0.0,0.0,uniform,CHI_1.0e-5,1,100000,0.5,23415,25734,0.5544,1.474253157,10000,0,0.0
HD-VF,10000,6,0.0,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,16944,18558,0.6729,4.061159185,10000,23,0.0
HD-VF,10000,6,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,38157,40092,0.6472,1.352221599,10000,0,0.0
HD-VF,10000,6,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,30556,32203,0.7143,4.657505716999999,10000,29,0.0
HD-VF,10000,6,0.2,0.0,uniform,CHI_1.0e-5,1,20000,0.5,4856,8536,0.335,1.354727017,10000,0,0.0
HD-VF,10000,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,3251,6954,0.4473,2.6622293270000004,10000,12,0.0
HD-VF,10000,6,0.2,0.0,uniform,CHI_1.0e-5,1,100000,0.5,22931,25810,0.5472,1.515488814,10000,0,0.0
HD-VF,10000,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,15004,16588,0.7025,4.6857861100000004,10000,27,0.0
HD-VF,10000,6,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,48951,51093,0.5438,1.604439297,10000,0,0.0
HD-VF,10000,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,33115,35062,0.6858,4.811016126,10000,28,0.0
HD-VF,10000,8,0.0,0.0,uniform,CHI_1.0e-5,1,20000,0.5,5250,8985,0.3171,1.340348664,10000,0,0.0
HD-VF,10000,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,4081,7808,0.3994,3.4209834709999996,10000,16,0.0
HD-VF,10000,8,0.0,0.0,uniform,CHI_1.0e-5,1,100000,0.5,17216,19570,0.6586,1.370707775,10000,0,0.0
HD-VF,10000,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,15203,17234,0.6945,2.724130947,10000,10,0.0
HD-VF,10000,8,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,43095,44731,0.614,1.298257103,10000,0,0.0
HD-VF,10000,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,36430,38116,0.6681,4.07491463,10000,20,0.0
HD-VF,10000,8,0.2,0.0,uniform,CHI_1.0e-5,1,20000,0.5,4275,8150,0.3704,1.305969004,10000,0,0.0
HD-VF,10000,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,3060,6783,0.4643,2.601146912,10000,10,0.0
HD-VF,10000,8,0.2,0.0,uniform,CHI_1.0e-5,1,100000,0.5,26850,29459,0.4942,1.465332829,10000,0,0.0
HD-VF,10000,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,19194,21163,0.6289,5.576608123,10000,31,0.0
HD-VF,10000,8,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,40832,42440,0.6223,1.510175711,10000,0,0.0
HD-VF,10000,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,31604,33297,0.7043,5.074251315,10000,27,0.0
HD-VF,10000,10,0.0,0.0,uniform,CHI_1.0e-5,1,20000,0.5,4956,8899,0.3409,1.768732496,10000,0,0.0
HD-VF,10000,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,3858,7800,0.4068,3.200141169,10000,10,0.0
HD-VF,10000,10,0.0,0.0,uniform,CHI_1.0e-5,1,100000,0.5,25744,28416,0.5251,1.741310714,10000,0,0.0
HD-VF,10000,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,20295,22575,0.6169,6.14190447,10000,30,0.0
HD-VF,10000,10,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,45655,48430,0.5956,1.659890312,10000,0,0.0
HD-VF,10000,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,36718,39459,0.6583,6.195785349,10000,31,0.0
HD-VF,10000,10,0.2,0.0,uniform,CHI_1.0e-5,1,20000,0.5,4641,8428,0.3644,1.683312384,10000,0,0.0
HD-VF,10000,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,20000,0.5,3200,6879,0.467,3.40410401,10000,12,0.0
HD-VF,10000,10,0.2,0.0,uniform,CHI_1.0e-5,1,100000,0.5,23644,26313,0.5558,1.979082363,10000,0,0.0
HD-VF,10000,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,100000,0.5,15266,17103,0.6998,6.991358089,10000,34,0.0
HD-VF,10000,10,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,40479,43181,0.6255,2.074009023,10000,0,0.0
HD-VF,10000,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,32273,34449,0.6997,6.6620716269999996,10000,30,0.0
HD-VF,10000,2,0.0,0.2,uniform,CHI_1.0e-5,1,20000,0.5,597,2307,1.0227,1.450853076,12000,0,0.0
HD-VF,10000,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,174,2236,1.0298,1.627869524,12000,5,0.0
HD-VF,10000,2,0.0,0.2,uniform,CHI_1.0e-5,1,100000,0.5,6157,8384,1.1317,1.295304777,12000,0,0.0
HD-VF,10000,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,1881,2960,1.2402,2.311088446,12000,25,0.0
HD-VF,10000,2,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,8668,10309,1.262,1.45424643,12000,0,0.0
HD-VF,10000,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,2668,3362,1.3315,2.45602256,12000,25,0.0
HD-VF,10000,2,0.2,0.2,uniform,CHI_1.0e-5,1,20000,0.5,91,1782,1.0812,1.573981361,12000,0,0.0
HD-VF,10000,2,0.2,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,7,1796,1.0798,1.709308332,12000,4,0.0
HD-VF,10000,2,0.2,0.2,uniform,CHI_1.0e-5,1,100000,0.5,3551,5432,1.2339,1.602960103,12000,0,0.0
HD-VF,10000,2,0.2,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,1527,2742,1.2877,2.310728879,12000,17,0.0
HD-VF,10000,2,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,7476,9408,1.2468,1.960713997,12000,0,0.0
HD-VF,10000,2,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,2986,3800,1.3029,2.700321167,12000,16,0.0
HD-VF,10000,4,0.0,0.2,uniform,CHI_1.0e-5,1,20000,0.5,2337,5107,1.1355,1.668601286,12000,0,0.0
HD-VF,10000,4,0.0,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,1384,4792,1.1502,2.367166884,12000,9,0.0
HD-VF,10000,4,0.0,0.2,uniform,CHI_1.0e-5,1,100000,0.5,11794,15160,1.3461,1.669615148,12000,0,0.0
HD-VF,10000,4,0.0,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,4645,6275,1.4971,4.832293847000001,12000,38,0.0
HD-VF,10000,4,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,19084,21472,1.4634,1.675856362,12000,0,0.0
HD-VF,10000,4,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,8553,9905,1.5674,5.177965163,12000,38,0.0
HD-VF,10000,4,0.2,0.2,uniform,CHI_1.0e-5,1,20000,0.5,1984,4792,1.1114,1.817460783,12000,0,0.0
HD-VF,10000,4,0.2,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,1145,4281,1.143,3.086238405,12000,16,0.0
HD-VF,10000,4,0.2,0.2,uniform,CHI_1.0e-5,1,100000,0.5,9190,11749,1.4944,1.488566689,12000,0,0.0
HD-VF,10000,4,0.2,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,5110,7200,1.5726,3.782020593,12000,27,0.0
HD-VF,10000,4,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,17324,19941,1.472,1.641589663,12000,0,0.0
HD-VF,10000,4,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,8621,10026,1.5615,4.872649743,12000,36,0.0
HD-VF,10000,6,0.0,0.2,uniform,CHI_1.0e-5,1,20000,0.5,3351,6873,1.1771,1.813717935,12000,0,0.0
HD-VF,10000,6,0.0,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,1907,5856,1.222,3.292960508,12000,13,0.0
HD-VF,10000,6,0.0,0.2,uniform,CHI_1.0e-5,1,100000,0.5,13913,17003,1.4954,1.644831111,12000,0,0.0
HD-VF,10000,6,0.0,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,5801,7386,1.654,5.565265593,12000,33,0.0
HD-VF,10000,6,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,26155,29203,1.4318,1.512780736,12000,0,0.0
HD-VF,10000,6,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,11325,13032,1.5713,6.436633738,12000,42,0.0
HD-VF,10000,6,0.2,0.2,uniform,CHI_1.0e-5,1,20000,0.5,2917,6561,1.2268,1.798317415,12000,0,0.0
HD-VF,10000,6,0.2,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,1839,5991,1.2516,3.3730471,12000,14,0.0
HD-VF,10000,6,0.2,0.2,uniform,CHI_1.0e-5,1,100000,0.5,12849,15757,1.4046,1.716411832,12000,0,0.0
HD-VF,10000,6,0.2,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,6341,8497,1.5251,6.8489526839999995,12000,43,0.0
HD-VF,10000,6,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,21475,24211,1.4702,1.545946339,12000,0,0.0
HD-VF,10000,6,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,12529,14184,1.5582,4.516020759,12000,25,0.0
HD-VF,10000,8,0.0,0.2,uniform,CHI_1.0e-5,1,20000,0.5,3243,6978,1.1299,1.708234969,12000,0,0.0
HD-VF,10000,8,0.0,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,1779,5682,1.1937,4.550910565,12000,21,0.0
HD-VF,10000,8,0.0,0.2,uniform,CHI_1.0e-5,1,100000,0.5,15770,19323,1.3803,1.667863473,12000,0,0.0
HD-VF,10000,8,0.0,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,7382,9412,1.5403,6.2607108799999995,12000,34,0.0
HD-VF,10000,8,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,32199,34731,1.8053,1.973742679,12000,0,0.0
HD-VF,10000,8,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,12449,13857,1.9767,9.088384053,12000,47,0.0
HD-VF,10000,8,0.2,0.2,uniform,CHI_1.0e-5,1,20000,0.5,3096,6913,1.569,1.945879038,12000,0,0.0
HD-VF,10000,8,0.2,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,1912,5996,1.606,3.376972711,12000,10,0.0
HD-VF,10000,8,0.2,0.2,uniform,CHI_1.0e-5,1,100000,0.5,15081,18427,1.5077,1.894400904,12000,0,0.0
HD-VF,10000,8,0.2,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,7253,9212,1.6547,6.4989319299999995,12000,31,0.0
HD-VF,10000,8,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,25179,27475,1.7066,2.359674273,12000,0,0.0
HD-VF,10000,8,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,13624,14955,1.8116,8.547599543,12000,39,0.0
HD-VF,10000,10,0.0,0.2,uniform,CHI_1.0e-5,1,20000,0.5,3803,7951,1.1766,2.218065544,12000,0,0.0
HD-VF,10000,10,0.0,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,2154,6321,1.2468,4.899134049000001,12000,17,0.0
HD-VF,10000,10,0.0,0.2,uniform,CHI_1.0e-5,1,100000,0.5,17798,21479,1.5724,2.536171478,12000,0,0.0
HD-VF,10000,10,0.0,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,7037,9088,1.7603,8.603863772,12000,38,0.0
HD-VF,10000,10,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,28439,30909,1.6239,2.687083283,12000,0,0.0
HD-VF,10000,10,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,16188,18347,1.7295,10.140138103,12000,42,0.0
HD-VF,10000,10,0.2,0.2,uniform,CHI_1.0e-5,1,20000,0.5,3482,7542,1.1764,2.674230482,12000,0,0.0
HD-VF,10000,10,0.2,0.2,uniform,CHI_1.0e-5_LS,1,20000,0.5,1945,5897,1.2558,5.314182082,12000,17,0.0
HD-VF,10000,10,0.2,0.2,uniform,CHI_1.0e-5,1,100000,0.5,20091,23455,1.4882,2.469883583,12000,0,0.0
HD-VF,10000,10,0.2,0.2,uniform,CHI_1.0e-5_LS,1,100000,0.5,8554,11029,1.6789,8.062293529,12000,34,0.0
HD-VF,10000,10,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,27866,30720,1.6414,2.67608508,12000,0,0.0
HD-VF,10000,10,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,15895,17413,1.7525,10.628678264,12000,48,0.0
HD-VF,10000,2,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,1292,2750,0.7892,7.202196089,10497,0,0.0
HD-VF,10000,2,0.0,0.2,frequency,CHI_1.0e-5,1,100000,0.5,5542,6604,0.9394,10.100378398,10597,0,0.0
HD-VF,10000,2,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,8541,9619,0.9492,20.57320134,10796,0,0.0
HD-VF,10000,2,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,953,2760,0.7658,2.371874008,10486,0,0.0
HD-VF,10000,2,0.2,0.2,frequency,CHI_1.0e-5,1,100000,0.5,4250,5242,0.9336,9.374447729,10635,0,0.0
HD-VF,10000,2,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,9517,10185,0.9259,19.278599443,10865,0,0.0
HD-VF,10000,4,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,2578,5376,0.5418,2.46228075,10277,0,0.0
HD-VF,10000,4,0.0,0.2,frequency,CHI_1.0e-5,1,100000,0.5,13675,15908,0.7189,11.155931199,10314,0,0.0
HD-VF,10000,4,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,23958,25942,0.7796,23.619119746,10641,0,0.0
HD-VF,10000,4,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,2206,4921,0.5752,2.727507896,10279,0,0.0
HD-VF,10000,4,0.2,0.2,frequency,CHI_1.0e-5,1,100000,0.5,9891,11875,0.801,12.282251863,11221,0,0.0
HD-VF,10000,4,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,21679,23558,0.8006,19.82511129,11181,0,0.0
HD-VF,10000,6,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,4069,7421,0.4241,3.047926621,10132,0,0.0
HD-VF,10000,6,0.0,0.2,frequency,CHI_1.0e-5,1,100000,0.5,14070,16516,0.7114,9.951337809,10325,0,0.0
HD-VF,10000,6,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,35876,38579,0.6876,22.259723929,12513,0,0.0
HD-VF,10000,6,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,2830,6243,0.4878,2.983792772,10493,0,0.0
HD-VF,10000,6,0.2,0.2,frequency,CHI_1.0e-5,1,100000,0.5,16349,18948,0.6711,11.37505444,12167,0,0.0
HD-VF,10000,6,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,37982,40569,0.6535,24.396913781,10129,0,0.0
HD-VF,10000,8,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,2744,5917,0.5208,3.623665158,10229,0,0.0
HD-VF,10000,8,0.0,0.2,frequency,CHI_1.0e-5,1,100000,0.5,17540,20456,0.6588,11.672386014,12298,0,0.0
HD-VF,10000,8,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,37464,39578,0.6648,23.901444315,10125,0,0.0
HD-VF,10000,8,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,3074,6470,0.4875,3.163646846,10227,0,0.0
HD-VF,10000,8,0.2,0.2,frequency,CHI_1.0e-5,1,100000,0.5,18948,21278,0.6395,12.358068063,10161,0,0.0
HD-VF,10000,8,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,40763,43082,0.6416,25.338719374,10223,0,0.0
HD-VF,10000,10,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,2682,6498,0.4847,3.154350553,11738,0,0.0
HD-VF,10000,10,0.0,0.2,frequency,CHI_1.0e-5,1,100000,0.5,22390,25342,0.579,12.107370628,10329,0,0.0
