wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
3.0,30000.0,0.0,1.350752e6,1.33367e6,1.771171e6,1.771171e6,1.865398e6
3.0,30000.0,0.0,1.348912e6,1.328602e6,1.720643e6,1.720643e6,1.862182e6
3.0,30000.0,0.0,1.337577e6,1.318938e6,1.67229e6,1.67229e6,1.852227e6
4.0,30000.0,0.0,1.415651e6,1.393848e6,1.961288e6,1.961288e6,2.06456e6
4.0,30000.0,0.0,1.40746e6,1.38436e6,1.915834e6,1.915834e6,2.061939e6
4.0,30000.0,0.0,1.405614e6,1.38074e6,1.877494e6,1.877494e6,2.05368e6
2.0,36000.0,6000.0,1.138037e6,1.13531e6,1.271774e6,1.302108e6,1.445577e6
2.0,36000.0,6000.0,1.134937e6,1.130702e6,1.225904e6,1.257786e6,1.436804e6
2.0,36000.0,6000.0,1.124908e6,1.120411e6,1.175632e6,1.200937e6,1.410177e6
3.0,36000.0,6000.0,1.279389e6,1.267648e6,1.518082e6,1.611327e6,1.740915e6
3.0,36000.0,6000.0,1.270698e6,1.258612e6,1.470844e6,1.564132e6,1.737732e6
3.0,36000.0,6000.0,1.25446e6,1.237056e6,1.438461e6,1.512004e6,1.728492e6
4.0,36000.0,6000.0,1.362147e6,1.329643e6,1.716444e6,1.819621e6,1.93384e6
4.0,36000.0,6000.0,1.348399e6,1.318302e6,1.674851e6,1.780122e6,1.931786e6
4.0,36000.0,6000.0,1.348007e6,1.32445e6,1.642449e6,1.735109e6,1.92574e6
2.0,40000.0,0.0,1.233386e6,1.225253e6,1.478727e6,1.478727e6,1.551013e6
2.0,40000.0,0.0,1.225804e6,1.21652e6,1.427778e6,1.427778e6,1.546478e6
2.0,40000.0,0.0,1.216264e6,1.204369e6,1.379621e6,1.379621e6,1.53283e6
3.0,40000.0,0.0,1.340711e6,1.323365e6,1.7762e6,1.7762e6,1.865734e6
3.0,40000.0,0.0,1.334998e6,1.319209e6,1.725222e6,1.725222e6,1.862389e6
3.0,40000.0,0.0,1.32637e6,1.311078e6,1.676873e6,1.676873e6,1.852419e6
4.0,40000.0,0.0,1.396789e6,1.375806e6,1.968702e6,1.968702e6,2.064946e6
4.0,40000.0,0.0,1.390488e6,1.371484e6,1.92305e6,1.92305e6,2.062236e6
4.0,40000.0,0.0,1.393486e6,1.369601e6,1.885313e6,1.885313e6,2.054072e6
2.0,48000.0,8000.0,1.135454e6,1.134045e6,1.277688e6,1.305732e6,1.445637e6
2.0,48000.0,8000.0,1.131365e6,1.129045e6,1.228946e6,1.261868e6,1.436796e6
2.0,48000.0,8000.0,1.122751e6,1.120322e6,1.180937e6,1.205619e6,1.410246e6
3.0,48000.0,8000.0,1.274768e6,1.262798e6,1.529382e6,1.61661e6,1.741303e6
3.0,48000.0,8000.0,1.260577e6,1.251193e6,1.473371e6,1.570381e6,1.738095e6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
