wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
4.0,20000.0,0.0,2.060779e6,2.06174e6,2.060776e6,2.060776e6,2.061289e6
4.0,20000.0,0.0,2.05303e6,2.053609e6,2.05332e6,2.05332e6,2.053379e6
2.0,24000.0,4000.0,1.445265e6,1.445409e6,1.445623e6,1.445541e6,1.445358e6
2.0,24000.0,4000.0,1.436364e6,1.436068e6,1.436663e6,1.4365e6,1.436609e6
2.0,24000.0,4000.0,1.409927e6,1.41039e6,1.410366e6,1.410024e6,1.409958e6
3.0,24000.0,4000.0,1.722315e6,1.728608e6,1.726779e6,1.775181e6,1.740643e6
3.0,24000.0,4000.0,1.715133e6,1.715133e6,1.715999e6,1.769478e6,1.737601e6
3.0,24000.0,4000.0,1.691071e6,1.691071e6,1.691649e6,1.753827e6,1.72814e6
4.0,24000.0,4000.0,1.91903e6,1.923721e6,1.919227e6,1.984999e6,1.933423e6
4.0,24000.0,4000.0,1.918068e6,1.927685e6,1.90836e6,1.981753e6,1.931457e6
4.0,24000.0,4000.0,1.924864e6,1.927565e6,1.886305e6,1.96924e6,1.925343e6
2.0,30000.0,0.0,1.550998e6,1.551513e6,1.551031e6,1.551031e6,1.551128e6
2.0,30000.0,0.0,1.546488e6,1.546517e6,1.546316e6,1.546316e6,1.546626e6
2.0,30000.0,0.0,1.532758e6,1.533284e6,1.532569e6,1.532569e6,1.53297e6
3.0,30000.0,0.0,1.865059e6,1.866709e6,1.866787e6,1.866787e6,1.866032e6
3.0,30000.0,0.0,1.862504e6,1.86267e6,1.86361e6,1.86361e6,1.862766e6
3.0,30000.0,0.0,1.852251e6,1.853779e6,1.853456e6,1.853456e6,1.852788e6
4.0,30000.0,0.0,2.064987e6,2.064861e6,2.066414e6,2.066414e6,2.065277e6
4.0,30000.0,0.0,2.062782e6,2.06285e6,2.06317e6,2.06317e6,2.062627e6
4.0,30000.0,0.0,2.054187e6,2.054786e6,2.05487e6,2.05487e6,2.054419e6
2.0,36000.0,6000.0,1.44581e6,1.445841e6,1.445737e6,1.445388e6,1.445853e6
2.0,36000.0,6000.0,1.437283e6,1.437348e6,1.437173e6,1.437126e6,1.437072e6
2.0,36000.0,6000.0,1.410354e6,1.410033e6,1.411013e6,1.411202e6,1.410514e6
3.0,36000.0,6000.0,1.7244e6,1.7244e6,1.728754e6,1.776372e6,1.741464e6
3.0,36000.0,6000.0,1.715444e6,1.715444e6,1.717402e6,1.771418e6,1.738372e6
3.0,36000.0,6000.0,1.692427e6,1.692427e6,1.692809e6,1.755858e6,1.728868e6
4.0,36000.0,6000.0,1.919146e6,1.926159e6,1.920292e6,1.987619e6,1.934347e6
4.0,36000.0,6000.0,1.909594e6,1.909594e6,1.909568e6,1.983382e6,1.932585e6
4.0,36000.0,6000.0,1.890299e6,1.890299e6,1.88897e6,1.971126e6,1.92634e6
2.0,40000.0,0.0,1.551194e6,1.550415e6,1.550287e6,1.550287e6,1.550411e6
2.0,40000.0,0.0,1.546656e6,1.545709e6,1.545921e6,1.545921e6,1.545953e6
2.0,40000.0,0.0,1.532888e6,1.532249e6,1.532436e6,1.532436e6,1.53237e6
3.0,40000.0,0.0,1.865206e6,1.864776e6,1.865335e6,1.865335e6,1.864866e6
3.0,40000.0,0.0,1.861847e6,1.861857e6,1.861955e6,1.861955e6,1.861606e6
3.0,40000.0,0.0,1.851541e6,1.851962e6,1.852015e6,1.852015e6,1.851577e6
4.0,40000.0,0.0,2.063934e6,2.064608e6,2.063912e6,2.063912e6,2.063905e6
4.0,40000.0,0.0,2.061001e6,2.060748e6,2.061512e6,2.061512e6,2.061186e6
4.0,40000.0,0.0,2.052445e6,2.05305e6,2.05353e6,2.05353e6,2.053063e6
2.0,48000.0,8000.0,1.445853e6,1.445283e6,1.445154e6,1.445461e6,1.445207e6
2.0,48000.0,8000.0,1.43662e6,1.436433e6,1.436469e6,1.436845e6,1.43643e6
2.0,48000.0,8000.0,1.409933e6,1.410063e6,1.4099e6,1.410311e6,1.409912e6
3.0,48000.0,8000.0,1.724376e6,1.724376e6,1.727279e6,1.775335e6,1.740418e6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
