wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,9600.0,100.59838599999999,166.0760165,313.9867062,242.6960616,3.7050327000000003,3.6805825,7.8089349
2.0,9600.0,103.52225560000001,178.2494182,317.9730522,231.7513231,3.776574,3.7778454999999997,9.1652387
3.0,9600.0,143.8838371,203.5079733,302.5841787,158.43276559999998,5.203657,5.2196109,7.8249903
3.0,9600.0,149.1572516,184.1989142,312.2479338,265.397333,4.9916768000000005,4.9615477,8.4374586
3.0,9600.0,156.3261227,192.6108681,328.56145990000005,266.3123124,4.875512499999999,4.8415931,9.5922147
2.0,10800.0,121.3967834,213.7064532,424.215783,328.41408060000003,4.3260926,4.3325558,9.8648239
2.0,10800.0,115.87375569999999,232.41703760000001,440.8463436,322.39824169999997,5.2981902000000005,5.283249,9.7756129
2.0,10800.0,112.724119,249.49448850000002,438.9649345,325.9126807,4.3340073,4.3147912,10.3703857
3.0,10800.0,176.6894551,282.3612051,468.424452,361.54167209999997,4.8325049,4.8462375,7.8051118
3.0,10800.0,186.4769321,256.7819801,436.1242471,364.5603659,8.6803448,8.665511,8.8181395
3.0,10800.0,203.9466166,269.4587965,455.6146987,371.3496162,5.0228105,5.0148622,10.6221469
2.0,12000.0,143.15702040000002,289.53407419999996,576.5135117,377.6681787,4.7753413,4.7534639,10.8432046
2.0,12000.0,144.4154401,308.98934249999996,591.3320458,368.49429269999996,4.9426504,4.9430263,11.0886275
2.0,12000.0,141.4502644,341.33533800000004,606.104326,375.94257610000005,5.8961809,5.894056900000001,11.2946597
3.0,12000.0,219.2971949,376.9779044,635.8565821,463.24575949999996,5.9347931,5.9161728,10.4759664
3.0,12000.0,213.80417309999999,353.23503,597.1343774,440.4051565,5.6508398,5.6588767,9.861055
3.0,12000.0,214.7913364,363.83490209999997,614.1699239999999,457.0680294,6.4033874,6.3848816,12.6700974
