wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,2400.0,303440.0,241410.0,241422.0,242438.0,304032.0,304032.0,301754.0
3.0,2400.0,330592.0,331137.0,330680.0,332508.0,331686.0,331686.0,373057.0
3.0,2400.0,316435.0,316765.0,316483.0,319937.0,326839.0,326839.0,371419.0
3.0,2400.0,339416.0,300780.0,300610.0,302913.0,301400.0,301400.0,366937.0
2.0,3600.0,275456.0,275487.0,275500.0,276113.0,276046.0,276046.0,309844.0
2.0,3600.0,291643.0,257993.0,257973.0,259219.0,292015.0,292015.0,307899.0
2.0,3600.0,303693.0,241779.0,241808.0,244722.0,242014.0,242014.0,301765.0
3.0,3600.0,330552.0,331302.0,330577.0,335050.0,331778.0,331778.0,373077.0
3.0,3600.0,320264.0,316667.0,316122.0,319222.0,317170.0,317170.0,371662.0
3.0,3600.0,307246.0,301231.0,300938.0,302533.0,321212.0,321212.0,367054.0
2.0,4800.0,275228.0,275323.0,275263.0,280079.0,275455.0,275455.0,310222.0
2.0,4800.0,291286.0,257839.0,257841.0,259691.0,291560.0,291560.0,307674.0
2.0,4800.0,303368.0,241523.0,241618.0,242310.0,241965.0,241965.0,302153.0
3.0,4800.0,330048.0,330948.0,330108.0,332419.0,331819.0,331819.0,372968.0
3.0,4800.0,316065.0,316657.0,316121.0,318146.0,345150.0,345150.0,371847.0
3.0,4800.0,338487.0,300435.0,300212.0,303053.0,320964.0,320964.0,366506.0
2.0,6000.0,275288.0,275435.0,275328.0,276487.0,276552.0,276552.0,310065.0
2.0,6000.0,257984.0,257965.0,257993.0,258771.0,258180.0,258180.0,307772.0
2.0,6000.0,241981.0,241949.0,241984.0,242569.0,242239.0,242239.0,301949.0
3.0,6000.0,330144.0,331354.0,330354.0,335982.0,332268.0,332268.0,373667.0
3.0,6000.0,335111.0,316268.0,315759.0,320541.0,317505.0,317505.0,371666.0
3.0,6000.0,338211.0,300593.0,300353.0,303756.0,301255.0,301255.0,366596.0
2.0,7200.0,274766.0,274889.0,274803.0,275695.0,275385.0,275385.0,309974.0
2.0,7200.0,291387.0,257868.0,257937.0,258535.0,258018.0,258018.0,308281.0
2.0,7200.0,302628.0,241306.0,241421.0,242310.0,241436.0,241436.0,301788.0
3.0,7200.0,329455.0,330640.0,329680.0,333398.0,332001.0,332001.0,373071.0
3.0,7200.0,319292.0,315739.0,315230.0,318946.0,316456.0,316456.0,371410.0
3.0,7200.0,305823.0,300328.0,299983.0,303750.0,300980.0,300980.0,366703.0
2.0,8400.0,275026.0,275186.0,275087.0,276059.0,275914.0,275914.0,310239.0
2.0,8400.0,290784.0,257586.0,257616.0,258716.0,257857.0,257857.0,308152.0
2.0,8400.0,302587.0,241668.0,241708.0,244181.0,241926.0,241926.0,302009.0
3.0,8400.0,329113.0,330518.0,329248.0,333622.0,331925.0,331925.0,372767.0
3.0,8400.0,314121.0,325496.0,314509.0,318818.0,316093.0,316093.0,371473.0
3.0,8400.0,305275.0,299881.0,299419.0,301931.0,301231.0,301231.0,366744.0
2.0,9600.0,274950.0,275064.0,275012.0,276216.0,276116.0,276116.0,310263.0
2.0,9600.0,290614.0,257571.0,257512.0,259914.0,257703.0,257703.0,308138.0
2.0,9600.0,302120.0,241512.0,241635.0,248201.0,241867.0,241867.0,301947.0
3.0,9600.0,328596.0,338754.0,329238.0,333949.0,332070.0,332070.0,372639.0
3.0,9600.0,314967.0,315845.0,315164.0,318473.0,317224.0,317224.0,371809.0
3.0,9600.0,318464.0,300359.0,299921.0,302448.0,301532.0,301532.0,367075.0
2.0,10800.0,274359.0,274533.0,274458.0,276686.0,275701.0,275701.0,309628.0
2.0,10800.0,257707.0,257712.0,257792.0,262693.0,257895.0,257895.0,307834.0
2.0,10800.0,301493.0,241110.0,241266.0,245315.0,241226.0,241226.0,301686.0
3.0,10800.0,328274.0,332111.0,330894.0,333202.0,332580.0,332580.0,372965.0
3.0,10800.0,333142.0,315153.0,314326.0,317768.0,316321.0,316321.0,371722.0
3.0,10800.0,318044.0,300000.0,299476.0,302263.0,300801.0,300801.0,367435.0
2.0,12000.0,274506.0,274706.0,274555.0,279370.0,276369.0,276369.0,309984.0
2.0,12000.0,257907.0,257838.0,257967.0,265464.0,258158.0,258158.0,308423.0
2.0,12000.0,240957.0,240874.0,241010.0,243891.0,240955.0,240955.0,301835.0
3.0,12000.0,327908.0,329921.0,329581.0,333165.0,333571.0,333571.0,373159.0
3.0,12000.0,332689.0,315101.0,314109.0,318032.0,316037.0,316037.0,371464.0
3.0,12000.0,317670.0,299644.0,299048.0,303703.0,300413.0,300413.0,366845.0
