dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
ED,1000,0.8,2,0.1,0.0,RND,154515,154682,0.3061505
ED,1000,0.7,2,0.1,0.0,CHIM,127159,127548,0.3302584
ED,1000,0.7,2,0.1,0.0,CHI,127082,127514,0.3343892
ED,1000,0.7,2,0.1,0.0,RND,154600,154684,0.2949885
ED,1000,0.6,2,0.1,0.0,CHIM,127159,127548,0.3158735
ED,1000,0.6,2,0.1,0.0,CHI,127082,127514,0.3003735
ED,1000,0.6,2,0.1,0.0,RND,154566,154693,0.2303665
ED,1000,0.5,2,0.1,0.0,CHIM,127159,127548,0.3022215
ED,1000,0.5,2,0.1,0.0,CHI,127082,127514,0.2988163
ED,1000,0.5,2,0.1,0.0,RND,154604,154697,0.2156139
ED,1000,0.4,2,0.1,0.0,CHIM,127159,127548,0.3125854
ED,1000,0.4,2,0.1,0.0,CHI,127082,127514,0.2939771
ED,1000,0.4,2,0.1,0.0,RND,154583,154672,0.2233627
ED,1000,0.3,2,0.1,0.0,CHIM,127159,127548,0.2957369
ED,1000,0.3,2,0.1,0.0,CHI,127082,127514,0.3088379
ED,1000,0.3,2,0.1,0.0,RND,154577,154723,0.2178317
ED,1000,0.2,2,0.1,0.0,CHIM,127159,127548,0.2973932
ED,1000,0.2,2,0.1,0.0,CHI,127082,127514,0.2971815
ED,1000,0.2,2,0.1,0.0,RND,154580,154743,0.2481031
ED,1000,0.1,2,0.1,0.0,CHIM,127159,127548,0.2808727
ED,1000,0.1,2,0.1,0.0,CHI,127082,127514,0.3115978
ED,1000,0.1,2,0.1,0.0,RND,154563,154685,0.2436414
ED,1000,0.09,2,0.1,0.0,CHIM,127159,127548,0.2929579
ED,1000,0.09,2,0.1,0.0,CHI,127082,127514,0.2946574
ED,1000,0.09,2,0.1,0.0,RND,154572,154665,0.2506046
ED,1000,0.08,2,0.1,0.0,CHIM,127159,127548,0.2751953
ED,1000,0.08,2,0.1,0.0,CHI,127082,127514,0.2958369
ED,1000,0.08,2,0.1,0.0,RND,154608,154703,0.2285834
ED,1000,0.07,2,0.1,0.0,CHIM,127159,127548,0.2854999
ED,1000,0.07,2,0.1,0.0,CHI,127082,127514,0.2986714
ED,1000,0.07,2,0.1,0.0,RND,154556,154700,0.2163273
ED,1000,0.06,2,0.1,0.0,CHIM,127159,127548,0.3023319
ED,1000,0.06,2,0.1,0.0,CHI,127082,127514,0.2967566
ED,1000,0.06,2,0.1,0.0,RND,154545,154690,0.2341584
ED,1000,0.05,2,0.1,0.0,CHIM,127159,127548,0.3140717
ED,1000,0.05,2,0.1,0.0,CHI,127082,127514,0.3054447
ED,1000,0.05,2,0.1,0.0,RND,154615,154713,0.2516943
ED,1000,0.04,2,0.1,0.0,CHIM,127159,127548,0.3175744
ED,1000,0.04,2,0.1,0.0,CHI,127082,127514,0.3013266
ED,1000,0.04,2,0.1,0.0,RND,154604,154740,0.2888528
ED,1000,0.03,2,0.1,0.0,CHIM,127159,127548,0.3103939
ED,1000,0.03,2,0.1,0.0,CHI,127082,127514,0.3132374
ED,1000,0.03,2,0.1,0.0,RND,154551,154727,0.231656
ED,1000,0.02,2,0.1,0.0,CHIM,127159,127548,0.3125494
ED,1000,0.02,2,0.1,0.0,CHI,127082,127514,0.3021399
ED,1000,0.02,2,0.1,0.0,RND,154596,154683,0.2600134
ED,1000,0.01,2,0.1,0.0,CHIM,127159,127548,0.314729
ED,1000,0.01,2,0.1,0.0,CHI,127082,127514,0.300759
ED,1000,0.01,2,0.1,0.0,RND,154603,154713,0.2423399
ED,1000,0.009,2,0.1,0.0,CHIM,127159,127548,0.3004002
ED,1000,0.009,2,0.1,0.0,CHI,127082,127514,0.2969634
ED,1000,0.009,2,0.1,0.0,RND,154560,154778,0.2359701
ED,1000,0.008,2,0.1,0.0,CHIM,127159,127548,0.307545
ED,1000,0.008,2,0.1,0.0,CHI,127082,127514,0.2936539
ED,1000,0.008,2,0.1,0.0,RND,154573,154686,0.2498528
ED,1000,0.007,2,0.1,0.0,CHIM,127159,127548,0.3366743
ED,1000,0.007,2,0.1,0.0,CHI,127082,127514,0.3013844
ED,1000,0.007,2,0.1,0.0,RND,154614,154644,0.2387234
ED,1000,0.006,2,0.1,0.0,CHIM,127159,127548,0.31504
ED,1000,0.006,2,0.1,0.0,CHI,127082,127514,0.2899647
ED,1000,0.006,2,0.1,0.0,RND,154527,154744,0.2299049
ED,1000,0.005,2,0.1,0.0,CHIM,127159,127548,0.3086631
ED,1000,0.005,2,0.1,0.0,CHI,127082,127514,0.293768
ED,1000,0.005,2,0.1,0.0,RND,154542,154697,0.2400337
ED,1000,0.004,2,0.1,0.0,CHIM,127159,127548,0.2994497
