dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
HD,5000,0.1,2,0.1,0.0,RND,154644,154642,3.6201212
HD,5000,0.09,2,0.1,0.0,CHIM,113617,114389,0.7413697
HD,5000,0.09,2,0.1,0.0,CHI,112366,113326,0.9477854
HD,5000,0.09,2,0.1,0.0,RND,154644,154649,3.6706863
HD,5000,0.08,2,0.1,0.0,CHIM,114439,115061,0.7276249
HD,5000,0.08,2,0.1,0.0,CHI,112435,113156,0.8356562
HD,5000,0.08,2,0.1,0.0,RND,154666,154624,3.6234867
HD,5000,0.07,2,0.1,0.0,CHIM,113484,114195,0.7331585
HD,5000,0.07,2,0.1,0.0,CHI,112143,112982,0.9586052
HD,5000,0.07,2,0.1,0.0,RND,154665,154627,3.7121454
HD,5000,0.06,2,0.1,0.0,CHIM,113138,113702,0.7304954
HD,5000,0.06,2,0.1,0.0,CHI,112153,112877,0.8931527
HD,5000,0.06,2,0.1,0.0,RND,154697,154612,3.6337167
HD,5000,0.05,2,0.1,0.0,CHIM,113518,113934,0.722525
HD,5000,0.05,2,0.1,0.0,CHI,112219,112648,0.8638925
HD,5000,0.05,2,0.1,0.0,RND,154645,154618,3.5681469
HD,5000,0.04,2,0.1,0.0,CHIM,113516,114187,0.7194882
HD,5000,0.04,2,0.1,0.0,CHI,112150,112983,0.9183305
HD,5000,0.04,2,0.1,0.0,RND,154668,154604,3.6967831
HD,5000,0.03,2,0.1,0.0,CHIM,113565,114186,0.7168655
HD,5000,0.03,2,0.1,0.0,CHI,112043,112703,0.8848053
HD,5000,0.03,2,0.1,0.0,RND,154691,154627,3.7991568
HD,5000,0.02,2,0.1,0.0,CHIM,114255,114640,0.733785
HD,5000,0.02,2,0.1,0.0,CHI,112162,112814,1.0044356
HD,5000,0.02,2,0.1,0.0,RND,154663,154636,3.6661554
HD,5000,0.01,2,0.1,0.0,CHIM,113238,113637,0.7238468
HD,5000,0.01,2,0.1,0.0,CHI,112305,113076,1.0374006
HD,5000,0.01,2,0.1,0.0,RND,154677,154620,3.8003256
HD,5000,0.009,2,0.1,0.0,CHIM,113551,113837,0.759598
HD,5000,0.009,2,0.1,0.0,CHI,112311,112935,0.8755714
HD,5000,0.009,2,0.1,0.0,RND,154678,154610,3.7475313
HD,5000,0.008,2,0.1,0.0,CHIM,113854,114468,0.7490961
HD,5000,0.008,2,0.1,0.0,CHI,112419,113183,0.8888511
HD,5000,0.008,2,0.1,0.0,RND,154650,154625,3.605851
HD,5000,0.007,2,0.1,0.0,CHIM,113309,113901,0.7266376
HD,5000,0.007,2,0.1,0.0,CHI,112252,112831,0.8692054
HD,5000,0.007,2,0.1,0.0,RND,154659,154637,3.734214
HD,5000,0.006,2,0.1,0.0,CHIM,113485,113915,0.7620378
HD,5000,0.006,2,0.1,0.0,CHI,112387,113000,1.031303
HD,5000,0.006,2,0.1,0.0,RND,154671,154614,3.7333394
HD,5000,0.005,2,0.1,0.0,CHIM,113756,114306,0.746736
HD,5000,0.005,2,0.1,0.0,CHI,112437,113267,1.069243
HD,5000,0.005,2,0.1,0.0,RND,154695,154628,3.6799183
HD,5000,0.004,2,0.1,0.0,CHIM,113757,114352,0.7446888
