dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
EF,5000,0.0009,2,0.1,0.0,RND,154649,154712,3.4520659
EF,5000,0.0008,2,0.1,0.0,CHIM,153495,154747,0.8865829
EF,5000,0.0008,2,0.1,0.0,CHI,150071,154602,0.952712
EF,5000,0.0008,2,0.1,0.0,RND,154645,154694,3.4816985
EF,5000,0.0007,2,0.1,0.0,CHIM,153493,154723,0.9063901
EF,5000,0.0007,2,0.1,0.0,CHI,149974,154676,0.9462441
EF,5000,0.0007,2,0.1,0.0,RND,154653,154685,3.4342097
EF,5000,0.0006,2,0.1,0.0,CHIM,153481,154728,0.8934717
EF,5000,0.0006,2,0.1,0.0,CHI,149980,154646,0.9729404
EF,5000,0.0006,2,0.1,0.0,RND,154645,154696,3.4186563
EF,5000,0.0005,2,0.1,0.0,CHIM,153487,154741,0.8997586
EF,5000,0.0005,2,0.1,0.0,CHI,150043,154710,0.9516569
EF,5000,0.0005,2,0.1,0.0,RND,154651,154710,3.450305
EF,5000,0.0004,2,0.1,0.0,CHIM,153474,154748,0.9040551
EF,5000,0.0004,2,0.1,0.0,CHI,150027,154703,0.94581
EF,5000,0.0004,2,0.1,0.0,RND,154632,154706,3.4223703
EF,5000,0.0003,2,0.1,0.0,CHIM,153468,154761,0.9111484
EF,5000,0.0003,2,0.1,0.0,CHI,149923,154648,0.9829276
EF,5000,0.0003,2,0.1,0.0,RND,154647,154711,3.4104529
EF,5000,0.0002,2,0.1,0.0,CHIM,153362,154752,0.9223349
EF,5000,0.0002,2,0.1,0.0,CHI,149952,154637,0.9260628
EF,5000,0.0002,2,0.1,0.0,RND,154645,154726,3.4233655
EF,5000,0.0001,2,0.1,0.0,CHIM,153398,154758,0.6944741
EF,5000,0.0001,2,0.1,0.0,CHI,150088,154741,0.9532717
EF,5000,0.0001,2,0.1,0.0,RND,154627,154705,3.395366
EF,5000,9.0e-5,2,0.1,0.0,CHIM,153408,154763,0.6924554
EF,5000,9.0e-5,2,0.1,0.0,CHI,150098,154649,0.9518523
EF,5000,9.0e-5,2,0.1,0.0,RND,154645,154702,3.4264836
EF,5000,8.0e-5,2,0.1,0.0,CHIM,153403,154748,0.749365
EF,5000,8.0e-5,2,0.1,0.0,CHI,150050,154670,0.9629658
EF,5000,8.0e-5,2,0.1,0.0,RND,154638,154700,3.396139
EF,5000,7.0e-5,2,0.1,0.0,CHIM,153403,154748,0.6902768
EF,5000,7.0e-5,2,0.1,0.0,CHI,150050,154670,0.9686945
EF,5000,7.0e-5,2,0.1,0.0,RND,154648,154697,3.4287029
EF,5000,6.0e-5,2,0.1,0.0,CHIM,153403,154748,0.6830429
EF,5000,6.0e-5,2,0.1,0.0,CHI,150050,154670,0.9550496
EF,5000,6.0e-5,2,0.1,0.0,RND,154639,154709,3.4006561
EF,5000,5.0e-5,2,0.1,0.0,CHIM,153405,154745,0.6970467
EF,5000,5.0e-5,2,0.1,0.0,CHI,150092,154669,0.9513244
EF,5000,5.0e-5,2,0.1,0.0,RND,154646,154726,3.4252325
EF,5000,4.0e-5,2,0.1,0.0,CHIM,153405,154745,0.7185889
EF,5000,4.0e-5,2,0.1,0.0,CHI,150092,154669,1.0299426
EF,5000,4.0e-5,2,0.1,0.0,RND,154638,154689,3.4385094
EF,5000,3.0e-5,2,0.1,0.0,CHIM,153368,154732,0.678597
